season,team_id,game_pk,n_bip,dpi,staff_bip,n_pitchers_bip,staff_k_pct,staff_ubb_pct,staff_net_gb,staff_popup_rate,staff_sp_share,pitch_hat,dpi_v2_stage1
2017,LAD,490660,27,-2.55,27,5,0.17238105211752544,0.11338443522713502,0.164899601013123,0.04174312742739886,0.5981830887491265,0.45609734566216953,-3.0060973456621696
2017,NYY,490659,28,0.0,28,4,0.30246989675750696,0.06277432488496885,0.10592129190525323,0.051459377328179894,0.36363636363636365,-0.19599443461980948,0.19599443461980948
2017,HOU,490659,26,0.0,26,4,0.2388251558961829,0.08238879722473487,0.13555427719697372,0.05137490689073398,0.5934065934065934,0.38505774984434593,-0.38505774984434593
2017,LAA,490658,19,-0.233,19,4,0.25792195134300394,0.12085453532821952,0.15215247715247715,0.03397192476139845,0.6896551724137931,0.6210891374890317,-0.8540891374890317
2017,SF,490657,27,0.372,27,4,0.23390773770566145,0.05136325892827075,0.1338169898761943,0.04717757412278946,0.7407407407407407,0.6181996959363858,-0.2461996959363858
2017,CIN,490657,29,0.166,29,5,0.14604971581492768,0.11968348983401922,0.23633168997228957,0.03215809787051227,0.1581450653983353,-0.5549550603387017,0.7209550603387017
2017,STL,490656,22,2.894,22,3,0.19083081253090928,0.07475748137706216,0.21898502077967655,0.02877065815926415,0.8695652173913043,0.8909822928629747,2.003017707137025
2017,KC,490655,34,-2.496,34,7,0.19838926464461798,0.08455251550790858,0.19452910136580256,0.058530439687282006,0.043183159551446,-0.8083801669960695,-1.6876198330039305
2017,BAL,490655,32,0.584,32,4,0.19119105874379377,0.06867577656273229,0.25910447134383274,0.04263020039216309,0.5,0.09583602467034469,0.4881639753296553
2017,ATL,490654,25,2.288,25,3,0.1736029678214484,0.07973952927269015,0.21224262121357856,0.05150856065169839,0.92,1.1153294220886023,1.1726705779113975
2017,MIA,490654,25,-0.731,25,4,0.15107287263118435,0.07690753402414306,0.22072388571810747,0.025341577755497294,0.2652631578947368,-0.45358008615118095,-0.27741991384881903
2017,NYY,490644,28,1.227,28,5,0.26341971532951985,0.08496920715879165,0.14040230285280222,0.053065144021382744,0.32142857142857145,-0.21904362508989983,1.4460436250898998
2017,HOU,490644,20,-1.69,20,5,0.28836387038782674,0.08202688776107638,0.1644201412636645,0.03594215263529012,0.6294871794871795,0.37902398298088835,-2.0690239829808883
2017,PHI,490634,23,-0.502,23,4,0.23461607626614447,0.0920064974197371,0.15299521280449024,0.05483909385789097,0.6521739130434783,0.5532348477024283,-1.0552348477024283
2017,WSH,490634,26,-0.197,26,4,0.2895163887620264,0.06990877964410469,0.1256104391687069,0.05548995308625582,0.6836676238542754,0.5544065183493327,-0.7514065183493328
2017,BOS,490653,14,2.151,14,3,0.3424391543070655,0.05720890629369687,0.0905575252742892,0.04604693657246863,0.761904761904762,0.6466964714130914,1.5043035285869084
2017,TOR,490652,25,-5.597,25,6,0.23041870158414252,0.07228032768364583,0.2662321030575592,0.03637680635611909,0.64,0.3775266456541011,-5.974526645654102
2017,SEA,490652,35,-0.791,35,5,0.2021702078015008,0.07061793168133959,0.14691764149893677,0.04728436213546835,0.12638948832302305,-0.6951014953752492,-0.0958985046247508
2017,SD,490651,26,-1.578,26,4,0.23679437438255524,0.10683571191145833,0.20288159699349928,0.0338992001133912,0.475,0.10097784245946295,-1.678977842459463
2017,PIT,490650,28,0.793,28,4,0.2099431785336596,0.06682068992708107,0.21935912693181356,0.046502721985341354,0.42857142857142855,-0.05132866391160862,0.8443286639116087
2017,AZ,490650,29,2.591,29,4,0.221012591195147,0.07873965115344427,0.17894958320921808,0.03394468952278283,0.8206896551724138,0.8107051314968707,1.7802948685031295
2017,PHI,490649,28,0.342,28,6,0.23110498995304823,0.08823459653429569,0.17545796338688863,0.04893854802944642,0.4642857142857143,0.09629885990568066,0.24570114009431937
2017,WSH,490649,23,-1.616,23,6,0.20649790246833513,0.0710978031081106,0.15676642137199207,0.04303416165623586,0.5440970216978797,0.21890255891203836,-1.8349025589120385
2017,TEX,490648,30,-1.236,30,4,0.17516792086021998,0.06568661216299103,0.13813962144603056,0.06913124230071313,0.5666666666666667,0.37475183863027484,-1.6107518386302748
2017,ATH,490648,28,-1.52,28,5,0.23621761539033517,0.08968110395815661,0.20356779638162054,0.03864750451043107,0.6785714285714286,0.5298971909063788,-2.049897190906379
2017,CLE,490646,20,1.458,20,4,0.25101093856458395,0.08210702305120791,0.17728982223171602,0.04965286952146038,0.32142857142857145,-0.2436974466427546,1.7016974466427546
2017,COL,490645,21,1.706,21,4,0.21544972507757015,0.08274670550005354,0.15866996878196607,0.04693632713328964,0.5490196078431373,0.27246610550308614,1.4335338944969138
2017,LAD,490645,19,0.039,19,4,0.24958747038052112,0.06179325093163313,0.17283700731278248,0.05364093903188548,0.5864661654135338,0.3126524445590091,-0.2736524445590091
2017,DET,490643,25,0.667,25,3,0.1981275918329507,0.08883168340643127,0.11502219121351942,0.053794503887009994,0.6152380952380953,0.47945699054328794,0.1875430094567121
2017,SF,490642,28,0.854,28,3,0.19144107071608896,0.08009135703974402,0.10378693051538534,0.06333565933415046,0.7949308755760368,0.901032823215093,-0.047032823215093056
2017,STL,490641,24,1.192,24,4,0.24788878715592144,0.06864487128189795,0.18014114099032422,0.04504908473518773,0.75,0.660749849760728,0.5312501502392719
2017,BAL,490640,30,0.143,30,3,0.15596015189349544,0.0989143107792696,0.14756700027400557,0.06462121933895297,0.5043478260869566,0.30954433447972485,-0.16654433447972486
2017,ATL,490639,26,0.773,26,4,0.2007416988342803,0.08972880764535834,0.1251657893010894,0.04991684510529555,0.6538461538461539,0.5494558547877293,0.22354414521227073
2017,MIA,490639,27,-0.272,27,4,0.2156911623757502,0.1054948223407005,0.13949956736695088,0.04387686869765722,0.5925925925925926,0.4213592507176367,-0.6933592507176367
2017,TOR,490637,26,0.356,26,5,0.21288742181285694,0.08370532066416,0.21243829179815896,0.05029166083434205,0.24329159212880141,-0.40544653757226234,0.7614465375722623
2017,SD,490636,29,1.014,29,5,0.2144746857903301,0.08579249581419125,0.15828358421406827,0.05447881191121686,0.7241379310344828,0.702380628396555,0.311619371603445
2017,CWS,490636,30,1.05,30,4,0.14723407924198426,0.08920207101917232,0.07227181488462328,0.06067426641202205,0.7398148148148148,0.8137924430996188,0.2362075569003812
2017,PIT,490635,28,-3.56,28,3,0.16700868684606932,0.1162069219964988,0.16197443817937549,0.10126956703171437,0.30612244897959184,0.0514775783212269,-3.611477578321227
2017,AZ,490635,27,0.859,27,4,0.2175925920972613,0.07437796858968851,0.21121868894100881,0.03802027707135612,0.7534722222222222,0.6596248977552133,0.19937510224478672
2017,ATH,490633,28,1.044,28,3,0.19396268893112498,0.08301090596434067,0.19209883247352696,0.042711424272396985,0.6923076923076924,0.5769655766171602,0.46703442338283985
2017,MIL,490632,25,0.581,25,5,0.1846690353528035,0.08455676790940597,0.17922970916820608,0.05395577554951053,0.5843478260869565,0.39084950886867964,0.19015049113132032
2017,NYM,490632,26,-1.313,26,4,0.17590747861738262,0.09685448588770115,0.14954005947132784,0.045585253263819285,0.6651126651126652,0.5796747798384629,-1.8926747798384629
2017,MIN,490631,26,3.389,26,4,0.18977348460963503,0.06476634058268017,0.14519020086531692,0.069881963275051,0.7307692307692307,0.7352854552609278,2.653714544739072
2017,CLE,490631,22,2.462,22,2,0.1928724452439278,0.026559519827890118,0.14977175553888292,0.05441619134569319,0.8838383838383838,0.9130894329610357,1.5489105670389645
2017,LAD,490630,24,-0.849,24,2,0.31109857735476637,0.04596990365153974,0.16619534399411204,0.05893763695364903,0.875,0.9164204163850325,-1.7654204163850324
2017,COL,490630,24,-1.621,24,4,0.20028363026981152,0.08810521390332147,0.2721389708741884,0.027735621633282623,0.34375,-0.2679540383678355,-1.3530459616321644
2017,NYY,490629,27,-0.373,27,4,0.2434336535766112,0.07479696011491926,0.11753856764605641,0.055778529063899074,0.7037037037037037,0.6314380901944157,-1.0044380901944157
2017,HOU,490629,22,0.502,22,4,0.26305079766285216,0.07859776850275739,0.26025350242701184,0.026001628353524188,0.6690909090909091,0.40720561119038545,0.09479438880961455
2017,DET,490628,32,-0.968,32,3,0.16324979653602584,0.064567646535203,0.08151182896160067,0.06290070060425808,0.8206018518518519,0.9308193019804336,-1.8988193019804336
2017,CIN,490627,48,7.141,48,7,0.21114840563270784,0.08247063141062956,0.18169144669021997,0.03332034649129303,0.5460069444444444,0.20714070411006258,6.933859295889937
2017,SF,490627,46,4.278,46,7,0.20673616992516197,0.08509529020760813,0.16551159692235382,0.0428970061100359,0.45652173913043476,0.05743279521406519,4.220567204785935
2017,STL,490626,26,2.49,26,5,0.18129105707567048,0.05330509309249148,0.2544241145665115,0.027359005694005713,0.7307692307692307,0.514654630999493,1.9753453690005072
2017,CHC,490626,19,1.293,19,4,0.15954910182376658,0.10809881667164924,0.19677702254718227,0.05758345777956459,0.6578947368421053,0.6367398658664527,0.6562601341335472
2017,KC,490625,28,1.84,28,3,0.22178474584969907,0.06970715206300161,0.13859514360885586,0.05550885955924686,0.75,0.7236841104584277,1.1163158895415723
2017,BAL,490625,21,-0.573,21,3,0.21496837656764964,0.08144390035954477,0.05340982574058449,0.06421145751450158,0.6666666666666666,0.6238752856478165,-1.1968752856478164
2017,ATL,490624,30,0.097,30,4,0.21215410749854055,0.09016599583552948,0.13154313137347937,0.041646888449145214,0.6428571428571428,0.4875059868359508,-0.39050598683595084
2017,SEA,490622,26,0.315,26,3,0.12611159839186944,0.09598334124080755,0.06356930380932167,0.09564709150612413,0.517948717948718,0.48512403723144626,-0.17012403723144626
2017,SD,490621,26,1.543,26,3,0.19178979978261523,0.06286981509093255,0.3024924991616248,0.02906167538279925,0.7692307692307693,0.6183979884746824,0.9246020115253175
2017,TEX,490621,31,1.987,31,3,0.1557404289259128,0.07675353917850279,0.22583664440701182,0.040182027982931454,0.7096774193548387,0.5956843478690244,1.3913156521309757
2017,AZ,490620,14,2.043,14,2,0.2574841210711175,0.06350297341094532,0.18747667067918491,0.04301214698708849,0.9285714285714286,1.0331213945450348,1.0098786054549653
2017,PIT,490620,24,0.471,24,2,0.23387175493470613,0.06440228270387802,0.1742259305314473,0.055179726149097226,0.9166666666666666,1.0688659655896269,-0.5978659655896269
2017,CWS,490619,22,1.537,22,2,0.1925945279447019,0.10434145315403823,0.08874557097216301,0.04655183917020251,0.7305194805194806,0.7564624835748099,0.78053751642519
2017,MIN,490619,27,1.974,27,5,0.17363668587854147,0.04541391176711351,0.04858255817245447,0.05179473092921013,0.41025641025641024,-0.07747405604876967,2.05147405604877
2017,COL,490618,29,-3.409,29,4,0.18856653111498903,0.08164436583471307,0.177052505944243,0.03671294820451796,0.37109209523002623,-0.16322696032693418,-3.2457730396730655
2017,LAD,490618,28,-0.148,28,4,0.23048907104075145,0.07249532801213207,0.11338657584694364,0.049550003766871235,0.5818452380952381,0.3337188924228085,-0.4817188924228085
2017,TB,490617,27,3.224,27,4,0.21664605770270595,0.09750104423982488,0.012361745933867107,0.061230277759945786,0.6666666666666666,0.6623453681041254,2.561654631895875
2017,KC,490617,21,1.145,21,3,0.18126196115987842,0.08182658877090405,0.1509234576622044,0.06496148146202275,0.8633540372670807,1.0584877724959705,0.08651222750402954
2017,NYY,490616,27,-0.036,27,4,0.22897439601601108,0.053548009322953165,0.1900189489416539,0.047611711390018754,0.7037037037037037,0.5325710098715808,-0.5685710098715808
2017,HOU,490616,19,-1.864,19,3,0.24570898588198678,0.08001372841569838,0.31138419213470064,0.03327732868863431,0.7368421052631579,0.5866251552707045,-2.4506251552707043
2017,DET,490615,23,0.589,23,3,0.1790761571750045,0.06560522480865093,0.18178436320673078,0.05551462821131632,0.7391304347826086,0.6946694482394662,-0.10566944823946622
2017,SF,490614,29,1.0,29,3,0.129187013235447,0.06985127701105591,0.2153289114331494,0.05636417244735224,0.5527690700104494,0.30344076794673924,0.6965592320532608
2017,MIL,490613,23,-0.034,23,4,0.27117381954658987,0.07697228117620625,0.17138093748883274,0.0386995455671282,0.6521739130434783,0.43214649275890205,-0.4661464927589021
2017,STL,490611,26,-1.179,26,7,0.2212061543322582,0.07292846736560757,0.13568751382122934,0.05417809144299665,0.46153846153846156,0.08305170044405852,-1.2620517004440586
2017,MIA,490611,31,1.421,31,5,0.18871975383329795,0.08718384616993484,0.13131257267601462,0.05063438490560378,0.23821339950372208,-0.38014577660074156,1.8011457766007415
2017,SEA,490610,34,2.504,34,5,0.1772245196312665,0.08687960141545173,0.17242524871295806,0.05828664035921759,0.4444444444444444,0.10577353290912717,2.398226467090873
2017,PHI,490610,37,-1.519,37,4,0.15067920861373874,0.06701680238673409,0.13517924148733593,0.06372143046983424,0.8108108108108109,0.9116011837239808,-2.4306011837239807
2017,NYM,490609,31,1.169,31,8,0.19855224680047373,0.06282371908081723,0.13234854904371748,0.06491008155977876,0.24340175953079177,-0.37916008068339024,1.5481600806833904
2017,SF,490609,32,0.728,32,5,0.16457454555903778,0.0776425207687465,0.1654599036089566,0.04516896483473194,0.4495192307692308,0.046444390425425475,0.6815556095745745
2017,TEX,490608,29,1.56,29,5,0.24908740886965713,0.07778332594537883,0.17457513299077665,0.0499893564168343,0.6590454772613693,0.502016964940653,1.057983035059347
2017,SD,490608,18,-1.658,18,4,0.19828408787401486,0.08093148026665627,0.27427692122089103,0.0259992159978728,0.7777777777777778,0.6764120300158285,-2.3344120300158284
2017,PIT,490607,23,-1.209,23,3,0.20070188231082428,0.0956080213158714,0.14060401714875012,0.0448638592014505,0.6521739130434783,0.5376336533148502,-1.7466336533148503
2017,LAD,490607,27,3.036,27,2,0.2520219866509619,0.06540505169480434,0.11139641408192646,0.06630022248396805,0.6006006006006006,0.41670714736157843,2.619292852638422
2017,ATH,490605,24,2.594,24,4,0.205471014539642,0.06199305856168602,0.19168464683170564,0.0363883814864207,0.7083333333333334,0.5282755270594104,2.0657244729405893
2017,LAA,490605,20,0.507,20,2,0.2243287769969367,0.06258913172188328,0.08656781733467192,0.04655957989033902,0.4096426935409987,-0.08106458340878597,0.588064583408786
2017,KC,490604,32,-3.39,32,2,0.18243159117948152,0.06333695321362366,0.11812626234678913,0.05293123841407742,0.84375,0.9246769026477777,-4.314676902647777
2017,TB,490604,21,-1.964,21,2,0.2721981137533993,0.07806515072614709,0.11397771932401338,0.05588239221289039,0.8095238095238095,0.8673470011792275,-2.8313470011792274
2017,AZ,490603,19,0.389,19,2,0.25570315565271007,0.07872316574183062,0.24118202855381266,0.0316406031052071,0.8089068825910931,0.749265451497392,-0.360265451497392
2017,DET,490603,29,-1.865,29,3,0.18993547086106072,0.08048648921153459,0.12158953418027828,0.0781578947368421,0.8076628352490421,0.9865031138996956,-2.8515031138996956
2017,TOR,490602,28,-1.272,28,6,0.2481629997524839,0.08791181284875008,0.12051348312739352,0.0645998197352489,0.16289198606271776,-0.509699973747155,-0.762300026252845
2017,CLE,490602,29,0.354,29,6,0.27003368543708195,0.0668021745534971,0.22295384184537867,0.04521575555933663,0.24287856071964017,-0.4938100894125016,0.8478100894125016
2017,COL,490601,20,1.747,20,2,0.21084896775165762,0.06889033303194696,0.16219390446051837,0.030594484629294753,0.95,1.0676662373293564,0.6793337626706437
2017,CHC,490601,20,0.995,20,3,0.23866657453916926,0.07662621021807732,0.21861270114094883,0.03806673742592084,0.8,0.7605305814519798,0.23446941854802017
2017,MIL,490600,31,0.06,31,5,0.21056846699527765,0.07189675477329993,0.16367165907556128,0.06090678171373344,0.6129032258064516,0.4432831271531885,-0.3832831271531885
2017,BOS,490600,29,-1.68,29,5,0.10656862884908783,0.0875012715757471,0.17150370849986646,0.11152732801374936,0.6896551724137931,0.8938246532355849,-2.573824653235585
2017,WSH,490599,21,-1.12,21,2,0.27868719988811363,0.06219328370965486,0.21607123432425293,0.039638855651038835,0.7142857142857143,0.5235797552645964,-1.6435797552645965
2017,BAL,490599,28,-1.494,28,5,0.21347147816600245,0.10481573788858659,0.19157628787515574,0.047476063515967046,0.5450310559006211,0.31726705061113925,-1.8112670506111392
2017,ATL,490598,24,-0.24,24,3,0.19817002281302099,0.08754862390687608,0.2239798931817665,0.03267595598581823,0.7623456790123456,0.6968749926055131,-0.9368749926055131
2017,HOU,490598,22,1.575,22,4,0.23579074539757147,0.056401100732359905,0.155080948140721,0.04223378153449981,0.21694214876033058,-0.5640911485469702,2.13909114854697
2017,BAL,490597,31,3.972,31,3,0.21347850595138812,0.08063299030261797,0.1313748218411944,0.05074183153857644,0.5419354838709678,0.27289285318615786,3.699107146813842
2017,WSH,490597,32,-0.366,32,4,0.2730557391810758,0.07574428859251768,0.0996096229785128,0.060649976619969376,0.5440602022058824,0.2898990209059391,-0.6558990209059391
2017,SD,490596,27,-2.982,27,5,0.18123810660060216,0.0826085497904757,0.15236649548697964,0.05295264583785088,0.38148148148148153,-0.06458722903847924,-2.917412770961521
2017,TEX,490596,25,0.967,25,1,0.18506493506493504,0.08766233766233766,-0.032467532467532464,0.11688311688311687,0.8235294117647058,1.2305983846574866,-0.26359838465748664
2017,STL,490595,27,2.926,27,5,0.2116399271082629,0.06714203604419178,0.1852061545311998,0.03861429244187433,0.5314009661835749,0.15450041688670257,2.7714995831132976
2017,SEA,490594,29,-0.992,29,6,0.20050007464547515,0.08599902052748544,0.08172381213853147,0.07824635178536134,0.4827586206896552,0.2800890030652474,-1.2720890030652474
2017,PHI,490594,39,-2.351,39,6,0.20826623271867,0.08039592673604706,0.15619208216081007,0.05371291631542418,0.504930966469428,0.1979856764799599,-2.54898567647996
2017,SF,490593,28,-2.289,28,2,0.2378806361254179,0.05365896358543417,0.1491342504743833,0.045611389717177195,0.7857142857142857,0.7137364329722495,-3.0027364329722497
2017,NYM,490593,23,3.521,23,5,0.2280098316657287,0.0975853214620041,0.16118049697093131,0.034870119683885585,0.6521739130434783,0.4886275712636192,3.0323724287363807
2017,PIT,490592,34,-0.779,34,5,0.1852712131923738,0.049702054522452986,0.22221540038875662,0.043902636485762384,0.7058823529411765,0.5212545669324762,-1.3002545669324763
2017,NYY,490591,25,-1.654,25,2,0.21651936007419428,0.08126748589535512,0.2274692016384574,0.04580941340134477,0.9218181818181819,1.08193390200943,-2.73593390200943
2017,MIN,490590,20,5.204,20,3,0.16851521395846167,0.08432540947039704,0.04034832423399118,0.08251687095929018,0.7428571428571429,0.8943827820831642,4.309617217916836
2017,CWS,490590,34,0.65,34,4,0.1480598226068776,0.10758002480762631,0.21259272949655283,0.049435642580424245,0.3373440285204991,-0.11279897485982837,0.7627989748598284
2017,ATH,490589,25,0.108,25,3,0.17761162669384092,0.09389220074971794,0.13237456782035883,0.07762254491635429,0.64,0.6469901662089448,-0.5389901662089448
2017,KC,490588,31,0.0,31,7,0.17640875243574347,0.08202652616173568,0.13363650597977322,0.07864579510844515,0.18767141178007052,-0.3906874534161231,0.3906874534161231
2017,TB,490588,37,0.0,37,8,0.21036529098176016,0.07244612794079643,0.17059094401553693,0.06824735364087485,0.43875719635449506,0.08351444569885724,-0.08351444569885724
2017,DET,490587,25,0.475,25,5,0.25050910194256715,0.07772332589037974,0.05503943500277588,0.07215982683997364,0.7010526315789474,0.7096321948740512,-0.23463219487405118
2017,AZ,490587,22,2.853,22,5,0.25717184927293596,0.09284925287313804,0.15147765783804482,0.03790655198128551,0.48384087177190627,0.10380560825111451,2.749194391748886
2017,CLE,490586,22,1.31,22,3,0.30487403649123096,0.0661183395068729,0.13617764812790403,0.04655364364356072,0.7272727272727273,0.5983725761771561,0.7116274238228439
2017,TOR,490586,25,0.682,25,5,0.211043528826282,0.1200814769563958,0.2125330726870814,0.04569161119314067,0.256,-0.29931141127145033,0.9813114112714504
2017,COL,490585,27,-0.825,27,4,0.1744463417257741,0.08831198318517942,0.21980061084621946,0.043118676906388084,0.6270730958230958,0.4477708220366965,-1.2727708220366964
2017,CHC,490585,21,-0.091,21,2,0.21064847575646067,0.08063253040467226,0.11663694604055214,0.06096974157207959,0.6277056277056277,0.5096482330873364,-0.6006482330873364
2017,MIL,490584,27,-2.715,27,5,0.19796340997717826,0.1004675303312453,0.18328499931154832,0.04006235413797393,0.18724279835390945,-0.5159654808277065,-2.1990345191722933
2017,BOS,490584,32,-2.896,32,6,0.23520081634695422,0.0903681308796677,0.12213337980070678,0.05101365235120734,0.46875,0.1301915567041727,-3.0261915567041724
2017,ATL,490583,28,-1.56,28,2,0.1551189148144329,0.06298571334826995,0.17930146335061353,0.0453125439427034,0.8214285714285714,0.8400280145902115,-2.4000280145902115
2017,COL,490574,29,0.806,29,4,0.18709252432484905,0.07517550675445638,0.2489418533075323,0.036304178820005334,0.35566502463054184,-0.2312738135968544,1.0372738135968544
2017,MIA,490623,33,-0.338,33,5,0.19320602111814755,0.10589005551915309,0.07930046536770088,0.055559895066884885,0.41125541125541126,0.0849351868803434,-0.42293518688034343
2017,BAL,490582,23,1.736,23,3,0.2302141737019613,0.08913328345816138,0.15379174282592975,0.04562058941743495,0.782608695652174,0.8017052792621473,0.9342947207378527
2017,WSH,490582,29,-1.173,29,3,0.2306653111808915,0.0846977945285271,0.15736862092742093,0.05649494075228135,0.7931034482758621,0.8560693587993253,-2.029069358799325
2017,SD,490581,15,1.559,15,4,0.24652944082834047,0.09451162053439491,0.1829661843607901,0.03865001863772377,0.39,-0.10152020158946495,1.660520201589465
2017,TEX,490581,28,1.625,28,3,0.15867331130468773,0.059266869723128855,0.18949227368477967,0.06755898970448483,0.6092132505175983,0.44154278261510305,1.183457217384897
2017,SF,490580,29,-0.657,29,6,0.19784258245501518,0.08259402474893639,0.1140905365730331,0.05737151410860834,0.6006674082313682,0.44513049643266434,-1.1021304964326644
2017,NYY,490578,30,-2.6,30,3,0.2506670149773598,0.06725182863113897,0.180914315569488,0.038402995471960986,0.8,0.741081534615855,-3.341081534615855
2017,CIN,490578,33,0.467,33,6,0.1571785134314615,0.10779186794242214,0.19580631261848383,0.04242330871446045,0.3787878787878788,-0.04733095248689456,0.5143309524868946
2017,LAA,490577,26,1.093,26,3,0.1934331797235023,0.08618630944607175,0.09315814349770207,0.06351471109535625,0.6153846153846154,0.5181068131330899,0.57489318686691
2017,ATH,490577,33,3.191,33,4,0.19839292491766986,0.07556541725804794,0.19445581966876915,0.03583446824958934,0.6363636363636364,0.40280740599685694,2.788192594003143
2017,TB,490576,31,-1.576,31,4,0.21200032982900946,0.09218928598143598,0.15202958574963701,0.05490401932080596,0.7308120133481646,0.7380224354087082,-2.3140224354087082
2017,TOR,490575,27,2.078,27,4,0.22410340774783058,0.06905850102462249,0.3015681102222382,0.034640518522371835,0.7407407407407407,0.5818961090046704,1.4961038909953295
2017,WSH,490573,30,0.782,30,5,0.20930186063439088,0.07317214175889221,0.2436176537260324,0.030462803496838373,0.44254204576785217,-0.07257823987349554,0.8545782398734956
2017,PHI,490573,29,0.403,29,4,0.17861500263514954,0.0699832503388384,0.09340147430367585,0.06827839004970446,0.710344827586207,0.712086216099594,-0.30908621609959397
2017,TOR,490572,20,0.994,20,5,0.22988358129858266,0.07553065060227533,0.23638938295970435,0.03891854212297198,0.21744186046511627,-0.5414106474530324,1.5354106474530322
2017,TEX,490571,22,2.232,22,4,0.13485748768399863,0.0889153884073781,0.2724189154891453,0.049780597758527584,0.6831357048748353,0.6041446060788018,1.6278553939211984
2017,SEA,490571,25,2.01,25,4,0.13260044242369826,0.03765835421649375,0.06537907548140107,0.04221036838711257,0.3466666666666666,-0.26715660605946046,2.27715660605946
2017,ATL,490570,41,1.847,41,9,0.1907175875153021,0.08114389045369325,0.18227541550350063,0.04495420395343634,0.5365853658536586,0.23633448321029182,1.6106655167897082
2017,STL,490570,34,1.931,34,8,0.22127969594318733,0.07011995588782935,0.1705031896639861,0.04360066903521217,0.4411764705882353,-0.01964926362601016,1.9506492636260102
2017,CIN,490569,25,1.555,25,1,0.2,0.07272727272727272,0.16818181818181815,0.029545454545454545,1.0,1.1878767810050745,0.3671232189949254
2017,SF,490569,19,-1.601,19,2,0.2031445623756601,0.07990563188100867,0.14682314831210225,0.05119470455279303,0.8947368421052632,1.0615499549000653,-2.662549954900065
2017,NYY,490568,39,2.641,39,7,0.27782610606209496,0.07523422078711556,0.14559156960454164,0.05657163751442415,0.41025641025641024,-0.038366612367868314,2.6793666123678683
2017,CHC,490568,43,3.793,43,6,0.2342307318848813,0.09125677454199001,0.18726196538115883,0.03742241116809973,0.37249202006383947,-0.15061039955123146,3.9436103995512317
2017,MIA,490566,22,4.642,22,4,0.1815306619977272,0.08829503390361251,0.13721930745210245,0.04385490424803067,0.6322314049586777,0.47744472846082253,4.164555271539178
2017,NYM,490566,32,1.577,32,5,0.16166514280738417,0.10673621391114206,0.09337644282866983,0.04450787811060799,0.17708333333333331,-0.4720429084445231,2.049042908444523
2017,LAA,490564,26,5.327,26,3,0.23563222628671027,0.0718761070018433,0.07710926985774516,0.05432692737684211,0.6962190352020861,0.6127478893845351,4.714252110615465
2017,HOU,490564,24,3.48,24,4,0.24264664787843748,0.07865801138819621,0.13601348937955407,0.0488977077047324,0.6830357142857143,0.5641738666281928,2.915826133371807
2017,DET,490563,31,-1.71,31,5,0.21650245475938,0.09626806804021557,0.10071388629837219,0.05888156033641841,0.4700460829493088,0.1913636747694507,-1.9013636747694507
2017,ATH,490563,29,-1.184,29,4,0.2262287780492183,0.08897780620225776,0.18480710417837065,0.054825497799315365,0.6551724137931034,0.5480868381944626,-1.7320868381944625
2017,KC,490562,29,2.308,29,3,0.2256074868338623,0.07033059917867701,0.13735424504073948,0.06415125767614926,0.7931034482758621,0.8550986036518948,1.452901396348105
2017,BAL,490561,29,1.225,29,3,0.16181485691927622,0.09963455218459197,0.12617822434131812,0.06785964502095304,0.5217391304347826,0.3657557962408997,0.8592442037591004
2017,CWS,490561,30,-2.336,30,3,0.2565071669337416,0.0902352405488829,0.1501667413852235,0.03976033876574308,0.6476190476190475,0.47085928136469146,-2.8068592813646913
2017,BOS,490560,19,4.715,19,5,0.31608271505732166,0.06050437271148372,0.10551981946174852,0.04876909623006629,0.6124401913875598,0.3384711628119861,4.3765288371880136
2017,MIN,490560,37,1.151,37,7,0.20027078539150378,0.06439989970583845,0.1465611145626258,0.05989259369558246,0.5135135135135135,0.2048296514786967,0.9461703485213033
2017,COL,490559,20,6.005,20,4,0.20517476432640902,0.1215598716475331,0.2514443717340429,0.02440952813671149,0.6,0.38189032345748863,5.623109676542511
2017,WSH,490558,26,2.542,26,3,0.20372159330041567,0.1047788885464376,0.12238061814788782,0.06217630010324011,0.5027149321266968,0.29980249335538134,2.2421975066446187
2017,TEX,490556,33,-3.627,33,4,0.16643832875558337,0.09791078847646442,0.20778727796266727,0.04518071843409894,0.6686868686868687,0.5796671005254166,-4.206667100525417
2017,NYY,490553,29,1.346,29,4,0.2167015633719344,0.08403909065925466,0.1133476815929766,0.05448687016128231,0.7241379310344828,0.7066907078441447,0.6393092921558554
2017,MIL,490552,28,-0.523,28,3,0.16228477283540618,0.08992188069684197,0.13600763716073866,0.06351196330865032,0.717391304347826,0.7577931579353261,-1.2807931579353262
2017,BAL,490546,29,1.701,29,4,0.2259662714834001,0.07490486454119447,0.0656203588277233,0.06921979151000426,0.7241379310344828,0.7485887383148411,0.952411261685159
2017,MIN,490545,35,2.388,35,6,0.17945433764509344,0.07688834924248919,0.09199818552556993,0.05883376321805455,0.31798507922806585,-0.18432989343458905,2.572329893434589
2017,TEX,490541,37,3.934,37,5,0.2387816777124857,0.07008922234534824,0.17600502186357697,0.04607911458104658,0.5146886016451234,0.14698858907009593,3.787011410929904
2017,STL,490540,23,-0.397,23,4,0.20221131177319035,0.1006965990192643,0.13042369856631406,0.047378621144372426,0.6521739130434783,0.5627001809639347,-0.9597001809639347
