season,team_id,game_pk,n_bip,dpi_speed
2019,TOR,565075,22,1.779
2019,BOS,565075,13,1.556
2019,LAA,564783,28,1.571
2019,MIL,567602,26,0.065
2019,LAD,567108,20,0.571
2019,SEA,566134,29,-0.699
2019,CHC,565174,23,-0.028
2019,TOR,565074,30,-2.461
2019,MIL,567601,23,1.165
2019,ATL,567601,31,-0.653
2019,NYY,567507,22,0.997
2019,KC,565750,23,0.678
2019,SF,565462,28,1.774
2019,BAL,564976,27,-2.793
2019,NYY,567506,26,-0.578
2019,STL,566613,29,0.4
2019,SF,565461,20,-2.311
2019,COL,565430,43,-2.809
2019,DET,565362,27,-3.407
2019,CHC,565172,31,0.355
2019,MIA,567405,32,-3.89
2019,PHI,567105,22,0.84
2019,BOS,565071,31,-2.124
2019,NYM,567404,21,1.186
2019,MIA,567404,21,-0.035
2019,TB,564945,18,-1.3
2019,LAA,564778,22,0.13
2019,NYY,567503,22,0.24
2019,MIA,567403,20,1.289
2019,NYM,567403,27,0.272
2019,HOU,566811,20,0.806
2019,AZ,566610,20,2.242
2019,SD,566322,23,0.814
2019,KC,565746,25,-1.753
2019,COL,565458,24,3.267
2019,MIN,565359,20,0.682
2019,CLE,565359,26,-2.124
2019,TB,564973,23,3.55
2019,STL,566516,18,2.386
2019,MIL,566222,24,-0.288
2019,KC,565941,25,-1.45
2019,BOS,565555,20,0.058
2019,COL,564874,26,-0.053
2019,CWS,567307,24,-0.335
2019,MIA,567212,25,-1.854
2019,ATL,567212,31,-1.943
2019,TB,566710,22,-0.692
2019,DET,565554,39,-1.98
2019,CIN,565263,29,-1.54
2019,COL,564873,29,-3.491
2019,MIN,567002,32,0.328
2019,ATH,566417,23,0.408
2019,MIL,565262,22,0.524
2019,PHI,567209,29,0.781
2019,BAL,566707,31,-1.861
2019,LAD,565466,28,3.068
2019,AZ,567513,23,1.177
2019,MIN,567413,22,1.888
2019,MIL,566139,24,1.181
2019,DET,566429,20,1.525
2019,LAD,565947,18,1.738
2019,BAL,564785,23,2.111
2019,NYM,566035,20,0.827
2019,SD,566033,27,1.311
2019,WSH,565943,24,-0.269
2019,PHI,566224,32,-2.937
2019,SD,565175,20,-1.261
2019,SD,567408,26,-0.887
2019,PHI,567109,27,-0.065
2019,CIN,565174,20,0.609
2019,TEX,566814,28,-1.543
2019,STL,566614,21,-0.157
2019,CLE,565361,20,-1.65
2019,MIL,566221,30,-5.213
2019,KC,565939,38,0.461
2019,ATH,566129,28,-2.167
2019,COL,565466,19,-1.832
2019,NYM,567316,23,-2.23
2019,TB,564974,27,-1.64
2019,WSH,567104,22,-1.213
2019,HOU,599377,32,1.494
2019,WSH,599376,26,1.028
2019,HOU,599376,28,1.014
2019,WSH,599375,30,1.792
2019,WSH,599374,31,2.495
2019,HOU,599374,24,3.446
2019,WSH,599373,33,1.722
2019,WSH,599372,29,0.716
2019,HOU,599372,31,-3.298
2019,HOU,599371,27,-0.891
2019,WSH,599371,25,-0.403
2019,NYY,599362,26,1.608
2019,NYY,599361,20,2.506
2019,HOU,599361,19,2.286
2019,NYY,599360,33,2.095
2019,STL,599367,26,0.586
2019,WSH,599367,18,0.868
2019,HOU,599359,25,0.219
2019,NYY,599359,25,0.314
2019,WSH,599366,18,-0.43
2019,HOU,599358,26,0.506
2019,WSH,599365,17,0.589
2019,STL,599365,20,-0.553
2019,HOU,599357,28,-1.946
2019,NYY,599357,21,3.456
2019,STL,599364,25,-0.604
2019,TB,599341,22,-0.366
2019,STL,599356,23,-0.699
2019,WSH,599351,25,0.364
2019,LAD,599351,26,-0.854
2019,HOU,599340,25,-1.858
2019,TB,599340,23,1.836
2019,ATL,599355,27,1.272
2019,STL,599355,27,0.839
2019,LAD,599350,27,-0.665
2019,WSH,599350,24,1.395
2019,NYY,599344,27,1.547
2019,MIN,599344,26,-2.82
2019,HOU,599339,29,-0.448
2019,TB,599339,22,-1.666
2019,STL,599354,24,1.345
2019,ATL,599354,22,0.983
2019,NYY,599343,18,-2.164
2019,MIN,599343,27,0.287
2019,TB,599338,26,-2.364
2019,HOU,599338,15,-0.483
2019,STL,599353,21,-1.517
2019,ATL,599353,22,0.395
2019,WSH,599348,15,1.885
2019,NYY,599342,21,-0.768
2019,MIN,599342,20,-0.446
2019,HOU,599337,20,-0.282
2019,ATL,599352,33,-0.811
2019,STL,599352,29,2.094
2019,LAD,599347,15,1.285
2019,TB,599335,22,-1.569
2019,ATH,599335,22,0.419
2019,WSH,599336,22,2.554
2019,MIL,599336,22,0.735
2019,WSH,599377,27,0.584
2019,HOU,599373,22,-1.202
2019,HOU,599362,24,0.229
2019,HOU,599360,20,-0.213
2019,STL,599366,24,0.434
2019,WSH,599364,22,3.086
2019,HOU,599341,17,1.344
2019,ATL,599356,28,-0.114
2019,WSH,599349,26,-1.643
2019,LAD,599349,25,1.013
2019,LAD,599348,32,1.801
2019,TB,599337,23,-2.059
2019,WSH,599347,20,-0.398
2019,HOU,599375,19,2.711
2019,NYY,599358,23,4.026
2019,ATL,567019,28,-2.319
2019,MIN,567019,34,-3.914
2019,TOR,566722,22,-0.461
2019,WSH,566526,22,0.238
2019,SF,566526,28,-1.224
2019,SEA,566431,21,-1.895
2019,SD,566431,20,-0.423
2019,MIL,566235,25,-0.756
2019,PIT,566235,31,-1.486
2019,NYM,566041,23,1.38
2019,MIA,566041,26,0.235
2019,LAD,565859,22,1.532
2019,COL,565663,27,-0.937
2019,HOU,565663,21,-2.842
2019,CWS,565563,28,2.117
2019,DET,565563,33,-3.694
2019,TEX,565377,21,2.426
2019,CLE,565377,19,-0.344
2019,CLE,565376,20,-0.232
2019,TEX,565376,22,-0.923
2019,CHC,565183,22,3.315
2019,ATH,565183,32,1.619
2019,BOS,565085,32,-3.101
2019,KC,565085,27,-2.59
2019,BAL,564987,34,-3.917
2019,NYY,564987,25,1.065
2019,PHI,564887,29,0.538
2019,MIN,567018,30,-5.888
2019,TOR,566721,33,-1.592
2019,WSH,566525,28,1.163
2019,SF,566525,28,2.17
2019,SD,566430,17,1.028
2019,SEA,566430,27,0.972
2019,PIT,566234,21,0.772
2019,NYM,566040,28,-0.109
2019,MIA,566040,23,-0.822
2019,STL,565858,23,-0.297
2019,LAD,565858,23,-1.5
2019,COL,565662,31,-2.088
2019,CWS,565562,33,-3.93
2019,DET,565520,30,-2.18
2019,CWS,565520,27,-2.141
2019,LAA,565276,30,-3.055
2019,CIN,565276,21,-0.497
2019,CHC,565182,27,0.908
2019,ATH,565182,31,-1.509
2019,KC,565084,31,0.326
2019,BOS,565084,23,-0.35
2019,NYY,564986,31,-0.135
2019,BAL,564986,31,-0.603
2019,PHI,564886,25,-1.377
2019,AZ,564886,35,-1.711
2019,TOR,566720,27,-2.145
2019,TB,566720,26,1.034
2019,WSH,566524,30,5.515
2019,SF,566524,25,0.56
2019,PIT,566233,31,-1.255
2019,MIL,566233,28,-0.939
2019,MIA,566039,22,1.964
2019,NYM,566039,20,-0.37
2019,NYM,566007,25,-0.036
2019,LAD,565857,19,2.188
2019,STL,565857,30,0.126
2019,DET,565561,29,-3.053
2019,CWS,565561,25,0.808
2019,CLE,565375,20,1.346
2019,TEX,565375,26,-0.184
2019,LAA,565275,21,-1.263
2019,CIN,565275,15,0.629
2019,ATH,565181,27,-1.367
2019,CHC,565181,25,2.003
2019,BOS,565083,26,-2.553
2019,KC,565083,25,1.235
2019,NYY,564985,27,-0.468
2019,AZ,564885,31,-0.416
2019,NYY,567517,26,0.582
2019,BOS,567517,29,2.365
2019,CIN,567223,28,0.443
2019,ATL,567223,26,0.747
2019,PHI,567118,29,-0.583
2019,CWS,567118,27,0.267
2019,MIN,567016,20,2.534
2019,KC,567016,20,-1.454
2019,TEX,566825,32,1.766
2019,DET,566825,25,0.625
2019,TB,566719,23,1.815
2019,MIA,566719,28,1.415
2019,NYM,566232,26,0.939
2019,PIT,566232,32,-0.923
2019,STL,566143,22,-0.68
2019,ATH,566143,23,0.594
2019,SD,565856,26,-0.153
2019,SEA,565661,21,0.023
2019,COL,565469,24,1.062
2019,SF,565469,31,0.238
2019,CLE,565374,23,1.936
2019,LAA,565374,25,-0.479
2019,MIL,565180,31,-2.486
2019,CHC,565180,21,0.342
2019,TOR,564984,24,-1.909
2019,BAL,564984,30,-4.042
2019,WSH,564884,25,-0.988
2019,AZ,564884,30,1.601
2019,BOS,567516,31,-2.821
2019,BOS,567487,28,-1.921
2019,NYY,567487,24,-0.012
2019,CIN,567222,25,-2.249
2019,ATL,567222,30,0.071
2019,CWS,567117,21,0.424
2019,PHI,567117,19,2.467
2019,MIN,567015,25,1.081
2019,KC,567015,29,-1.84
2019,DET,566824,25,-0.008
2019,TEX,566824,27,-1.334
2019,MIA,566718,30,-2.692
2019,PIT,566231,28,-1.632
2019,ATH,566142,24,-0.658
2019,STL,566142,21,-1.311
2019,LAD,565855,16,0.57
2019,SD,565855,26,1.992
2019,SEA,565660,34,-3.474
2019,HOU,565660,18,1.937
2019,COL,565468,31,-2.754
2019,CLE,565373,27,-0.155
2019,MIL,565179,25,-0.852
2019,CHC,565179,22,-0.959
2019,TOR,564983,21,-0.772
2019,WSH,564883,28,-2.77
2019,AZ,564883,30,1.903
2019,BOS,567515,16,0.113
2019,ATL,567221,30,0.877
2019,CIN,567221,22,2.226
2019,PHI,567116,39,5.093
2019,CWS,567116,40,1.077
2019,MIN,567014,34,-2.292
2019,KC,567014,29,-1.286
2019,TEX,566818,25,-0.832
2019,DET,566818,31,-3.071
2019,PIT,566230,30,1.561
2019,SD,565854,23,0.29
2019,LAD,565854,29,-2.256
2019,SEA,565659,31,-0.941
2019,HOU,565659,20,1.046
2019,COL,565467,27,0.815
2019,SF,565467,30,-2.882
2019,CLE,565372,19,0.579
2019,LAA,565372,29,-0.503
2019,CHC,565178,25,0.861
2019,TOR,564982,27,0.482
2019,AZ,564882,20,1.289
2019,WSH,564882,19,2.149
2019,MIA,567415,29,1.94
2019,MIN,567415,36,-1.528
2019,CWS,567318,25,-0.162
2019,CIN,567220,21,-0.306
2019,ATL,567220,16,0.352
2019,SF,567115,33,-1.07
2019,PHI,567115,28,-4.265
2019,CHC,566621,29,-0.887
2019,STL,566621,17,1.871
2019,ATH,566141,26,-1.811
2019,MIL,566141,23,2.394
2019,LAD,565853,27,2.765
2019,CLE,565371,29,-0.647
2019,HOU,565371,26,0.501
2019,TB,565082,24,1.116
2019,BOS,565082,32,0.962
2019,TOR,564981,28,-0.763
2019,MIN,567613,28,-3.167
2019,MIL,567613,23,1.678
2019,NYY,567520,25,-1.623
2019,BAL,567520,25,2.435
2019,LAD,567421,17,1.825
2019,MIA,567421,29,0.441
2019,HOU,567324,31,-0.966
2019,CWS,567324,34,-3.707
2019,NYM,567225,24,1.193
2019,CHC,567120,29,1.055
2019,PHI,567120,20,1.954
2019,TOR,566924,28,-0.729
2019,SF,566532,29,-1.877
2019,SD,566336,24,0.727
2019,TB,566336,24,-2.037
2019,WSH,565954,35,0.221
2019,CIN,565954,31,-3.624
2019,KC,565761,27,0.842
2019,STL,565761,24,1.758
2019,SEA,565569,27,-1.554
2019,COL,565472,29,0.499
2019,AZ,565472,26,-1.3
2019,BOS,565380,25,0.265
2019,CLE,565380,27,-1.414
2019,PIT,564793,19,-1.032
2019,LAA,564793,21,-0.412
2019,MIN,567612,32,0.193
2019,MIL,567612,26,-1.522
2019,BAL,567519,34,1.033
2019,NYY,567519,23,0.732
2019,MIA,567420,36,-1.013
2019,CWS,567323,29,0.788
2019,HOU,567323,22,0.774
2019,HOU,567322,27,-1.559
2019,ATL,567224,27,-1.643
2019,CHC,567119,19,-1.078
2019,TEX,566923,22,2.209
2019,TOR,566923,22,1.435
2019,SF,566531,18,-0.848
2019,ATH,566531,25,1.399
2019,SD,566335,31,-0.833
2019,WSH,565953,29,-0.365
2019,KC,565760,26,0.057
2019,STL,565760,21,1.23
2019,SEA,565568,28,-3.004
2019,AZ,565471,32,-1.261
2019,COL,565471,27,-1.39
2019,CLE,565379,33,-5.218
2019,LAA,564792,36,-3.96
2019,BAL,567518,28,-1.138
2019,NYY,567518,28,-0.111
2019,BAL,567479,27,1.473
2019,NYY,567479,24,-0.671
2019,TB,566334,26,-2.382
2019,SD,566334,31,-2.552
2019,WSH,565952,29,-0.38
2019,CIN,565952,28,-1.18
2019,AZ,565470,29,-0.858
2019,COL,565470,33,1.967
2019,BOS,565378,28,-1.136
2019,LAA,564791,35,-0.194
2019,TEX,567611,19,0.99
2019,MIL,567611,18,2.122
2019,ATL,567419,27,-1.337
2019,CWS,567321,18,0.009
2019,MIN,567023,32,-0.294
2019,CLE,567023,30,-0.336
2019,NYY,566921,24,0.462
2019,PIT,566624,31,-1.519
2019,STL,566624,29,-1.709
2019,SF,566530,27,-0.526
2019,PHI,566530,25,-2.942
2019,TB,566434,21,2.142
2019,SEA,566434,27,2.015
2019,SD,566333,29,4.099
2019,NYM,566044,22,-1.638
2019,WSH,566044,28,0.415
2019,LAD,565862,27,1.133
2019,AZ,565862,32,-1.723
2019,DET,565567,33,-1.046
2019,KC,565567,22,-0.765
2019,CHC,565280,20,2.01
2019,LAA,565089,25,0.397
2019,BOS,565089,26,0.142
2019,HOU,564990,25,-4.824
2019,TEX,567610,24,0.38
2019,MIL,567610,19,0.285
2019,ATL,567418,31,-0.222
2019,MIA,567418,26,0.617
2019,CWS,567320,28,-2.596
2019,ATH,567320,22,0.363
2019,CLE,567022,28,0.583
2019,MIN,567022,24,-0.541
2019,TOR,566920,22,0.768
2019,NYY,566920,15,-0.713
2019,PIT,566623,18,0.937
2019,STL,566623,24,2.396
2019,SF,566529,22,3.872
2019,PHI,566529,22,0.991
2019,SEA,566433,32,3.152
2019,TB,566433,20,-1.446
2019,COL,566332,27,-0.46
2019,SD,566332,26,-1.727
2019,WSH,566043,21,1.059
2019,LAD,565861,24,2.433
2019,AZ,565861,25,2.242
2019,DET,565566,26,-0.449
2019,KC,565566,18,0.99
2019,CIN,565279,24,-0.144
2019,BOS,565088,32,1.172
2019,LAA,565088,29,1.623
2019,HOU,564989,22,0.594
2019,BAL,564989,46,-0.494
2019,MIL,567609,24,1.806
2019,TEX,567609,20,-1.834
2019,ATL,567417,24,-1.432
2019,MIA,567417,29,-2.171
2019,CWS,567319,27,0.037
2019,ATH,567319,19,1.298
2019,CLE,567021,23,0.293
2019,MIN,567021,32,-1.573
2019,TOR,566919,24,1.642
2019,NYY,566919,22,2.741
2019,PIT,566622,23,-2.144
2019,STL,566622,27,0.949
2019,SF,566528,28,0.275
2019,PHI,566528,31,1.66
2019,TB,566432,20,-1.349
2019,SEA,566432,25,-0.55
2019,SD,566331,27,2.85
2019,COL,566331,27,0.434
2019,WSH,566042,30,-0.441
2019,NYM,566042,24,-3.714
2019,LAD,565860,29,-1.724
2019,AZ,565860,25,3.816
2019,DET,565565,29,3.98
2019,CHC,565278,19,-0.282
2019,CIN,565278,19,0.799
2019,BOS,565087,21,2.721
2019,LAA,565087,33,-3.352
2019,HOU,564988,24,2.943
2019,MIA,567416,22,1.791
2019,CLE,567020,25,-0.866
2019,MIN,567020,27,1.266
2019,TOR,566918,37,-1.792
2019,SF,566527,22,3.972
2019,PHI,566527,25,-1.463
2019,COL,566330,26,-0.166
2019,SD,566330,28,-0.793
2019,DET,565564,25,-0.214
2019,CHC,565277,27,0.871
2019,CIN,565277,39,-0.042
2019,BOS,565086,14,1.443
2019,LAA,565086,18,1.454
2019,MIA,567231,15,2.01
2019,ATL,567231,22,2.493
2019,CWS,567026,18,1.31
2019,MIN,567026,26,-1.538
2019,LAA,566832,27,-2.756
2019,TB,566728,28,-2.22
2019,SEA,566728,28,-0.646
2019,STL,566627,28,1.188
2019,MIL,566627,18,-0.905
2019,WSH,566241,27,1.955
2019,PIT,566241,37,-0.672
2019,NYY,566149,23,0.689
2019,ATH,566149,28,-0.164
2019,CLE,566046,30,-1.642
2019,NYM,566046,31,0.952
2019,TOR,565864,21,0.27
2019,LAD,565864,25,0.224
2019,DET,565666,24,0.473
2019,HOU,565666,18,1.908
2019,SD,565287,26,-1.409
2019,CIN,565287,23,0.517
2019,SF,565185,31,-2.551
2019,BOS,565094,23,1.336
2019,KC,564993,28,-1.953
2019,BAL,564993,26,0.198
2019,AZ,564894,31,-0.516
2019,ATL,567230,21,-0.273
2019,MIA,567230,27,0.672
2019,MIN,567025,25,1.701
2019,CWS,567025,33,-3.543
2019,LAA,566831,30,1.096
2019,TEX,566806,21,2.446
2019,LAA,566806,17,0.458
2019,TB,566727,28,-0.062
2019,MIL,566626,24,-1.712
2019,PIT,566240,22,1.96
2019,NYY,566148,21,-0.159
2019,ATH,566148,24,-0.868
2019,CLE,566045,26,-1.941
2019,NYM,566045,22,1.125
2019,TOR,565863,29,-3.663
2019,LAD,565863,22,2.24
2019,DET,565665,24,0.308
2019,HOU,565665,25,-2.333
2019,CIN,565286,18,1.59
2019,CHC,565184,24,0.601
2019,SF,565184,27,-0.178
2019,PHI,565093,23,2.155
2019,BOS,565093,23,1.242
2019,KC,564992,26,-0.76
2019,AZ,564893,33,0.037
2019,COL,564893,28,-1.212
2019,MIN,567024,28,-0.501
2019,CWS,567024,34,0.143
2019,LAA,566830,35,-1.935
2019,SEA,566726,25,2.176
2019,MIL,566625,23,3.468
2019,HOU,565664,27,-3.771
2019,SD,565285,20,-1.081
2019,BAL,564991,26,1.045
2019,AZ,564892,23,-0.172
2019,COL,564892,26,4.532
2019,NYY,567524,29,-0.947
2019,CLE,567524,22,-0.585
2019,ATL,567229,24,-0.756
2019,PHI,567124,26,-1.199
2019,SD,567124,23,1.576
2019,SEA,566927,20,2.58
2019,TOR,566927,28,-1.601
2019,TEX,566829,28,-1.1
2019,MIN,566829,31,-2.389
2019,DET,566725,22,-1.267
2019,TB,566725,24,-1.622
2019,CHC,566238,23,0.0
2019,PIT,566238,21,0.0
2019,ATH,566147,31,-0.276
2019,HOU,566147,24,1.533
2019,WSH,565957,37,0.887
2019,MIL,565957,39,-7.618
2019,NYM,565764,28,3.944
2019,COL,565475,34,-0.231
2019,STL,565284,24,1.145
2019,CIN,565284,22,-0.843
2019,BOS,565092,25,-2.721
2019,BAL,565092,30,-4.487
2019,SF,564891,22,-0.165
2019,AZ,564891,24,-1.185
2019,LAA,564797,19,0.006
2019,CWS,564797,29,-3.06
2019,NYY,567523,26,-1.901
2019,CLE,567523,22,1.231
2019,LAD,567228,23,2.371
2019,PHI,567123,33,-0.291
2019,TOR,566926,25,1.874
2019,SEA,566926,28,3.706
2019,MIN,566828,28,-1.985
2019,TEX,566828,39,-1.975
2019,DET,566724,32,0.235
2019,TB,566724,17,2.494
2019,CHC,566237,26,3.418
2019,ATH,566146,31,-0.25
2019,MIL,565956,46,-2.974
2019,WSH,565956,39,-3.212
2019,COL,565474,23,1.758
2019,MIA,565474,31,-1.438
2019,CIN,565283,23,0.013
2019,STL,565283,27,0.035
2019,BOS,565091,23,1.875
2019,BAL,565091,22,-0.062
2019,AZ,564890,37,-5.053
2019,SF,564890,29,-3.539
2019,LAA,564796,25,0.734
2019,CWS,564796,22,0.196
2019,CLE,567522,28,-1.533
2019,NYY,567522,26,0.709
2019,LAD,567227,22,1.446
2019,ATL,567227,27,0.715
2019,SD,567122,27,-1.704
2019,SEA,566925,28,-1.326
2019,MIN,566827,26,0.815
2019,TEX,566827,28,0.446
2019,TB,566723,20,1.741
2019,DET,566723,21,1.573
2019,CHC,566236,27,4.293
2019,PIT,566236,21,0.597
2019,ATH,566145,36,-1.085
2019,WSH,565955,24,1.998
2019,MIL,565955,23,3.08
2019,KC,565762,27,-0.405
2019,NYM,565762,23,-1.739
2019,COL,565473,24,0.674
2019,MIA,565473,25,0.593
2019,STL,565282,26,-1.38
2019,CIN,565282,37,-3.194
2019,BAL,565090,31,1.296
2019,AZ,564889,37,-0.782
2019,SF,564889,37,1.995
2019,LAA,564795,31,-0.041
2019,CWS,564795,21,-2.554
2019,NYY,567521,41,-5.169
2019,MIA,567422,28,2.543
2019,ATL,567226,41,-3.67
2019,NYM,567226,29,-2.082
2019,CHC,567121,23,-0.943
2019,MIN,566826,29,-1.711
2019,TEX,566826,35,-0.147
2019,ATH,566144,30,3.177
2019,HOU,566144,25,2.524
2019,SEA,565570,24,-0.479
2019,DET,565570,27,-2.039
2019,STL,565281,25,2.386
2019,CIN,565281,14,0.629
2019,SF,564888,25,3.069
2019,AZ,564888,31,-0.589
2019,CWS,564794,25,-1.536
2019,STL,567619,21,0.469
2019,MIA,567428,19,-0.575
2019,MIN,567330,23,-0.165
2019,PHI,567127,28,0.772
2019,TOR,566929,29,-1.587
2019,ATL,566929,28,0.342
2019,SEA,566440,26,-0.721
2019,SD,566342,27,-1.035
2019,LAD,566342,25,0.03
2019,NYM,566052,26,-1.013
2019,WSH,565959,22,-0.105
2019,BAL,565959,32,-1.965
2019,KC,565767,25,-0.209
2019,HOU,565672,15,-2.739
2019,DET,565572,26,1.341
2019,BOS,565477,25,-1.99
2019,COL,565477,32,-0.663
2019,TEX,564799,23,2.527
2019,MIL,567618,29,-2.033
2019,STL,567618,22,0.173
2019,CIN,567427,22,-1.019
2019,CWS,567329,23,0.774
2019,PHI,567126,31,2.366
2019,PIT,567126,33,1.415
2019,TOR,566928,24,0.313
2019,AZ,566534,28,2.054
2019,SF,566534,28,2.333
2019,NYY,566439,22,2.353
2019,SEA,566439,32,-0.694
2019,LAD,566341,17,0.281
2019,SD,566341,35,-1.506
2019,CHC,566051,26,3.729
2019,NYM,566051,25,-0.503
2019,BAL,565958,20,0.853
2019,WSH,565958,21,2.334
2019,ATH,565766,24,-0.893
2019,HOU,565671,28,1.479
2019,TB,565671,34,-5.279
2019,DET,565571,33,-1.874
2019,CLE,565571,15,0.946
2019,BOS,565476,32,-1.549
2019,LAA,564798,22,1.442
2019,TEX,564798,24,1.637
2019,STL,567617,25,-2.265
2019,MIL,567617,32,-1.329
2019,CIN,567426,22,2.368
2019,MIA,567426,31,-0.855
2019,PIT,567125,29,1.486
2019,PHI,567125,35,0.262
2019,AZ,566533,28,-1.705
2019,SF,566533,33,-1.653
2019,NYY,566438,17,-0.088
2019,SEA,566438,29,-0.246
2019,LAD,566340,23,2.134
2019,SD,566340,21,-1.268
2019,KC,565765,41,-5.09
2019,ATH,565765,30,-0.669
2019,ATL,565418,22,1.831
2019,COL,565418,20,0.663
2019,AZ,567616,24,1.613
2019,MIL,567616,25,-2.791
2019,PHI,567425,18,0.679
2019,MIA,567425,22,0.741
2019,TEX,567328,21,0.695
2019,MIN,567029,29,-0.462
2019,STL,566631,21,-1.627
2019,COL,566631,32,-3.359
2019,SD,566339,22,3.774
2019,PIT,566245,27,0.007
2019,CIN,566245,28,0.067
2019,SF,566152,25,1.695
2019,ATH,566152,29,0.485
2019,NYM,566050,18,1.023
2019,LAA,565670,27,-0.524
2019,HOU,565670,20,1.304
2019,CLE,565383,25,-0.734
2019,WSH,565189,25,1.6
2019,CHC,565189,39,2.105
2019,BAL,564997,27,0.507
2019,MIL,567615,21,2.84
2019,AZ,567615,21,-0.518
2019,MIA,567424,28,-3.484
2019,TEX,567327,22,-0.354
2019,MIN,567028,25,-2.877
2019,DET,567028,26,-1.337
2019,COL,566630,25,3.12
2019,TOR,566436,28,-2.845
2019,SEA,566436,24,2.689
2019,PIT,566244,23,0.181
2019,CIN,566244,29,0.403
2019,SF,566151,29,1.091
2019,ATH,566151,32,-0.499
2019,ATL,566049,29,-3.011
2019,LAD,565867,22,1.203
2019,NYY,565867,18,-0.564
2019,HOU,565669,24,1.874
2019,LAA,565669,26,-1.318
2019,CLE,565382,24,-0.204
2019,CHC,565188,29,-1.688
2019,WSH,565188,20,-1.332
2019,BAL,564996,25,-0.358
2019,MIL,567614,20,1.925
2019,AZ,567614,24,-1.846
2019,MIA,567423,28,1.986
2019,PHI,567423,35,-3.742
2019,TEX,567326,24,-0.32
2019,CWS,567326,18,2.513
2019,DET,567027,21,0.352
2019,MIN,567027,33,0.283
2019,STL,566629,20,-0.156
2019,COL,566629,36,0.889
2019,TOR,566435,28,-0.248
2019,BOS,566337,22,0.781
2019,SD,566337,40,-4.26
2019,CIN,566243,28,1.025
2019,PIT,566243,20,-0.87
2019,ATL,566048,33,1.814
2019,NYM,566048,24,-0.067
2019,LAD,565866,32,-3.153
2019,HOU,565668,34,-3.016
2019,LAA,565668,27,-3.613
2019,KC,565381,23,-0.464
2019,WSH,565187,23,1.866
2019,CHC,565187,31,-2.217
2019,TB,564995,26,2.019
2019,BAL,564995,27,0.037
2019,TEX,567325,31,2.636
2019,ATL,567232,24,1.917
2019,MIA,567232,24,-0.762
2019,COL,566628,24,1.177
2019,WSH,566242,27,2.873
2019,NYY,566150,26,-0.836
2019,ATH,566150,24,0.481
2019,NYM,566047,19,2.035
2019,TOR,565865,23,3.575
2019,LAD,565865,16,-0.312
2019,DET,565667,28,1.892
2019,CHC,565186,20,0.558
2019,SF,565186,20,0.834
2019,TB,564994,25,-1.66
2019,BAL,564994,29,0.388
2019,NYY,567526,28,1.883
2019,ATH,567526,20,0.744
2019,ATL,567234,37,0.524
2019,CWS,567234,24,-1.116
2019,PHI,567129,35,-1.022
2019,NYM,567129,24,-1.085
2019,HOU,566931,26,-0.531
2019,TOR,566931,20,0.403
2019,SEA,566835,26,1.104
2019,TEX,566835,28,1.917
2019,CLE,566730,29,3.474
2019,TB,566730,27,-0.282
2019,CIN,566633,26,1.016
2019,STL,566633,21,2.111
2019,CIN,566599,29,-0.956
2019,SD,566537,26,-1.672
2019,MIA,565961,28,1.615
2019,KC,565770,22,2.176
2019,BAL,565770,26,1.999
2019,DET,565575,20,-0.475
2019,MIN,565575,28,-3.722
2019,COL,565480,40,-2.685
2019,CHC,565191,24,-1.116
2019,MIL,565191,26,4.734
2019,AZ,564897,26,2.871
2019,LAD,564897,20,1.16
2019,LAA,564801,31,1.726
2019,BOS,564801,28,-4.323
2019,ATH,567525,28,1.169
2019,NYY,567525,30,-1.937
2019,CWS,567233,33,-2.217
2019,ATL,567233,20,0.92
2019,PHI,567128,30,-0.821
2019,NYM,567128,30,1.161
2019,TOR,566930,32,-2.506
2019,TEX,566834,28,-0.764
2019,SEA,566834,26,-0.254
2019,CLE,566729,20,-0.269
2019,SD,566536,27,-4.829
2019,SF,566536,21,0.01
2019,MIA,565960,28,1.827
2019,BAL,565769,27,2.258
2019,KC,565769,42,-6.167
2019,DET,565574,34,-2.808
2019,PIT,565479,28,0.695
2019,COL,565479,36,-4.007
2019,MIL,565190,26,2.071
2019,CHC,565190,30,2.587
2019,AZ,564896,26,-1.897
2019,LAA,564800,37,4.666
2019,BOS,564800,36,0.342
2019,MIA,567429,32,1.786
2019,CIN,567429,25,1.788
2019,MIN,567331,30,-3.094
2019,CWS,567331,29,-3.784
2019,TEX,566833,28,1.179
2019,SEA,566833,26,0.062
2019,SF,566535,27,0.367
2019,SD,566535,24,1.776
2019,NYM,566053,22,-0.358
2019,KC,565768,36,-0.082
2019,ATH,565768,30,-0.413
2019,HOU,565673,30,-2.732
2019,CLE,565573,19,0.351
2019,DET,565573,23,0.734
2019,COL,565478,33,-0.268
2019,PIT,565478,28,-2.35
2019,LAD,564895,34,-1.277
2019,MIL,567624,18,0.282
2019,CHC,567624,22,-0.147
2019,MIA,567431,27,-2.12
2019,KC,567431,23,2.657
2019,LAA,567333,22,0.379
2019,CWS,567333,29,0.454
2019,WSH,567240,18,-0.335
2019,MIN,567031,19,0.041
2019,TB,566737,18,-0.219
2019,SD,566344,18,1.77
2019,COL,566344,20,1.257
2019,PIT,566250,32,-2.87
2019,ATH,566157,16,-1.765
2019,DET,566157,30,-0.875
2019,NYM,566055,28,-0.732
2019,PHI,566055,26,1.085
2019,LAD,565873,20,1.522
2019,SF,565873,22,3.276
2019,HOU,565676,21,-0.785
