timestamp_utc,inning,half,batter_id,batter_name,pitcher_id,pitcher_name,count_balls,count_strikes,runners_on,outs,pitchgpt_top1_type,pitchgpt_top1_prob,pitchgpt_top3_json,actual_pitch_type,actual_zone,actual_velo,correct_top1,brier,log_loss
2026-04-20T00:43:02Z,5,top,660670,Ronald Acuña Jr.,691725,Andrew Painter,1,0,1B,0,SI,0.3502,"[{""type"":""SI"",""prob"":0.3502},{""type"":""FF"",""prob"":0.2792},{""type"":""SL"",""prob"":0.149}]",SL,14,81.7,False,0.94,1.9036
2026-04-20T00:43:26Z,5,top,660670,Ronald Acuña Jr.,691725,Andrew Painter,2,0,1B,0,SI,0.3572,"[{""type"":""SI"",""prob"":0.3572},{""type"":""FF"",""prob"":0.3462},{""type"":""SL"",""prob"":0.1314}]",SI,7,92.7,True,0.558,1.0295
2026-04-20T00:46:27Z,5,top,686948,Drake Baldwin,641835,Tim Mayza,0,0,"1B,2B",0,FF,0.1862,"[{""type"":""FF"",""prob"":0.1862},{""type"":""SI"",""prob"":0.1609},{""type"":""FC"",""prob"":0.1384}]",SL,13,87.3,False,1.0276,3.2231
2026-04-20T00:46:40Z,5,top,686948,Drake Baldwin,641835,Tim Mayza,1,0,"1B,2B",0,FF,0.2507,"[{""type"":""FF"",""prob"":0.2507},{""type"":""SL"",""prob"":0.2086},{""type"":""SI"",""prob"":0.1917}]",SI,13,93.5,False,0.7822,1.6521
2026-04-20T00:47:16Z,5,top,686948,Drake Baldwin,641835,Tim Mayza,2,0,"1B,2B",0,SI,0.5071,"[{""type"":""SI"",""prob"":0.5071},{""type"":""FF"",""prob"":0.2365},{""type"":""CH"",""prob"":0.055}]",SI,8,92.9,True,0.3097,0.6791
2026-04-20T00:47:28Z,5,top,686948,Drake Baldwin,641835,Tim Mayza,2,1,"1B,2B",0,SI,0.485,"[{""type"":""SI"",""prob"":0.485},{""type"":""SL"",""prob"":0.1537},{""type"":""FF"",""prob"":0.1446}]",SL,13,87.4,False,0.9804,1.8727
2026-04-20T00:47:52Z,5,top,686948,Drake Baldwin,641835,Tim Mayza,3,1,"1B,2B",0,SI,0.5196,"[{""type"":""SI"",""prob"":0.5196},{""type"":""SL"",""prob"":0.2219},{""type"":""FF"",""prob"":0.154}]",SI,14,93.0,True,0.3067,0.6546
2026-04-20T00:48:29Z,5,top,621566,Matt Olson,641835,Tim Mayza,0,0,"1B,2B,3B",0,SI,0.5042,"[{""type"":""SI"",""prob"":0.5042},{""type"":""SL"",""prob"":0.2473},{""type"":""FF"",""prob"":0.0877}]",SI,7,94.8,True,0.3201,0.6848
2026-04-20T00:48:29Z,5,top,621566,Matt Olson,641835,Tim Mayza,0,0,"1B,2B,3B",0,SI,0.5042,"[{""type"":""SI"",""prob"":0.5042},{""type"":""SL"",""prob"":0.2473},{""type"":""FF"",""prob"":0.0877}]",SI,9,95.4,True,0.3201,0.6848
2026-04-20T00:49:05Z,5,top,621566,Matt Olson,641835,Tim Mayza,0,2,"1B,2B,3B",0,SI,0.5979,"[{""type"":""SI"",""prob"":0.5979},{""type"":""SL"",""prob"":0.1781},{""type"":""FF"",""prob"":0.0734}]",SI,14,96.5,True,0.2029,0.5144
2026-04-20T00:49:29Z,5,top,621566,Matt Olson,641835,Tim Mayza,1,2,"1B,2B,3B",0,SI,0.629,"[{""type"":""SI"",""prob"":0.629},{""type"":""SL"",""prob"":0.1585},{""type"":""FF"",""prob"":0.0865}]",SL,13,89.7,False,1.1146,1.842
2026-04-20T00:49:53Z,5,top,621566,Matt Olson,641835,Tim Mayza,2,2,"1B,2B,3B",0,SI,0.5842,"[{""type"":""SI"",""prob"":0.5842},{""type"":""SL"",""prob"":0.2426},{""type"":""FF"",""prob"":0.0932}]",SL,7,88.7,False,0.9253,1.4164
2026-04-20T00:50:30Z,5,top,663586,Austin Riley,641835,Tim Mayza,0,0,"1B,3B",1,SI,0.5905,"[{""type"":""SI"",""prob"":0.5905},{""type"":""SL"",""prob"":0.1229},{""type"":""FF"",""prob"":0.0776}]",SI,8,94.1,True,0.1977,0.5268
2026-04-20T00:51:18Z,5,top,645277,Ozzie Albies,641835,Tim Mayza,0,0,"1B,2B",1,SI,0.6105,"[{""type"":""SI"",""prob"":0.6105},{""type"":""SL"",""prob"":0.1351},{""type"":""CH"",""prob"":0.0816}]",SI,12,94.8,True,0.1847,0.4935
2026-04-20T00:51:30Z,5,top,645277,Ozzie Albies,641835,Tim Mayza,1,0,"1B,2B",1,SI,0.6508,"[{""type"":""SI"",""prob"":0.6508},{""type"":""SL"",""prob"":0.167},{""type"":""FF"",""prob"":0.0731}]",SI,12,94.0,True,0.1589,0.4296
2026-04-20T00:51:54Z,5,top,645277,Ozzie Albies,641835,Tim Mayza,1,1,"1B,2B",1,SI,0.6388,"[{""type"":""SI"",""prob"":0.6388},{""type"":""SL"",""prob"":0.1746},{""type"":""FF"",""prob"":0.0783}]",SI,2,94.6,True,0.1708,0.4481
2026-04-20T00:52:19Z,5,top,645277,Ozzie Albies,641835,Tim Mayza,1,2,"1B,2B",1,SI,0.6529,"[{""type"":""SI"",""prob"":0.6529},{""type"":""SL"",""prob"":0.1466},{""type"":""CH"",""prob"":0.0629}]",SL,13,88.1,False,1.1635,1.9197
2026-04-20T00:52:43Z,5,top,645277,Ozzie Albies,641835,Tim Mayza,2,2,"1B,2B",1,SI,0.5968,"[{""type"":""SI"",""prob"":0.5968},{""type"":""SL"",""prob"":0.2085},{""type"":""FF"",""prob"":0.0893}]",SI,8,95.0,True,0.2177,0.5161
2026-04-20T00:53:31Z,5,top,573262,Mike Yastrzemski,641835,Tim Mayza,0,0,"2B,3B",1,SI,0.5893,"[{""type"":""SI"",""prob"":0.5893},{""type"":""SL"",""prob"":0.2853},{""type"":""FF"",""prob"":0.0401}]",SI,9,94.7,True,0.2536,0.5288
2026-04-20T00:53:56Z,5,top,573262,Mike Yastrzemski,641835,Tim Mayza,0,1,"2B,3B",1,SI,0.6079,"[{""type"":""SI"",""prob"":0.6079},{""type"":""SL"",""prob"":0.2487},{""type"":""FF"",""prob"":0.0567}]",SI,8,95.1,True,0.2205,0.4978
2026-04-20T00:54:20Z,5,top,573262,Mike Yastrzemski,641835,Tim Mayza,0,2,"2B,3B",1,SI,0.6149,"[{""type"":""SI"",""prob"":0.6149},{""type"":""SL"",""prob"":0.2656},{""type"":""FF"",""prob"":0.0445}]",SI,1,95.7,True,0.2222,0.4863
2026-04-20T00:55:08Z,5,top,642086,Dominic Smith,641835,Tim Mayza,0,0,"2B,3B",2,SI,0.636,"[{""type"":""SI"",""prob"":0.636},{""type"":""SL"",""prob"":0.2414},{""type"":""FF"",""prob"":0.0359}]",SL,13,89.5,False,0.9829,1.4212
2026-04-20T00:55:20Z,5,top,642086,Dominic Smith,641835,Tim Mayza,1,0,"2B,3B",2,SI,0.5922,"[{""type"":""SI"",""prob"":0.5922},{""type"":""SL"",""prob"":0.3165},{""type"":""FF"",""prob"":0.0412}]",SI,1,94.8,True,0.2689,0.5239
2026-04-20T00:55:44Z,5,top,642086,Dominic Smith,641835,Tim Mayza,1,1,"2B,3B",2,SI,0.6005,"[{""type"":""SI"",""prob"":0.6005},{""type"":""SL"",""prob"":0.2958},{""type"":""FF"",""prob"":0.0368}]",SI,13,94.1,True,0.2494,0.51
2026-04-20T00:55:56Z,5,top,642086,Dominic Smith,641835,Tim Mayza,2,1,"2B,3B",2,SI,0.6457,"[{""type"":""SI"",""prob"":0.6457},{""type"":""SL"",""prob"":0.2676},{""type"":""FF"",""prob"":0.0393}]",SI,5,94.5,True,0.1993,0.4374
2026-04-20T00:56:21Z,5,top,642086,Dominic Smith,641835,Tim Mayza,2,2,"2B,3B",2,SI,0.6309,"[{""type"":""SI"",""prob"":0.6309},{""type"":""SL"",""prob"":0.276},{""type"":""FF"",""prob"":0.0406}]",SI,7,95.1,True,0.2148,0.4606
2026-04-20T00:56:57Z,5,top,642086,Dominic Smith,641835,Tim Mayza,2,2,"2B,3B",2,SI,0.6269,"[{""type"":""SI"",""prob"":0.6269},{""type"":""SL"",""prob"":0.2834},{""type"":""FF"",""prob"":0.0371}]",SL,9,88.2,False,0.9088,1.2607
2026-04-20T00:57:33Z,5,top,642086,Dominic Smith,641835,Tim Mayza,2,2,"2B,3B",2,SI,0.6349,"[{""type"":""SI"",""prob"":0.6349},{""type"":""SL"",""prob"":0.2801},{""type"":""FF"",""prob"":0.0357}]",SI,4,96.1,True,0.2138,0.4543
2026-04-20T01:00:23Z,5,top,665561,,656550,Grant Holmes,0,0,empty,0,SL,0.2975,"[{""type"":""SL"",""prob"":0.2975},{""type"":""FF"",""prob"":0.2576},{""type"":""SI"",""prob"":0.2093}]",FF,11,94.0,False,0.7109,1.3564
2026-04-20T01:00:47Z,5,bottom,665561,Rafael Marchán,656550,Grant Holmes,1,0,empty,0,FF,0.3287,"[{""type"":""FF"",""prob"":0.3287},{""type"":""CU"",""prob"":0.2049},{""type"":""SL"",""prob"":0.2006}]",FF,11,94.0,True,0.5564,1.1126
2026-04-20T01:00:47Z,5,bottom,665561,Rafael Marchán,656550,Grant Holmes,1,0,empty,0,FF,0.3287,"[{""type"":""FF"",""prob"":0.3287},{""type"":""CU"",""prob"":0.2049},{""type"":""SL"",""prob"":0.2006}]",SL,8,83.8,False,0.8127,1.6067
2026-04-20T01:01:11Z,5,bottom,665561,Rafael Marchán,656550,Grant Holmes,1,2,empty,0,SL,0.3141,"[{""type"":""SL"",""prob"":0.3141},{""type"":""FF"",""prob"":0.2603},{""type"":""CU"",""prob"":0.2349}]",SL,14,85.8,True,0.6053,1.1579
2026-04-20T01:01:48Z,5,bottom,702222,Justin Crawford,656550,Grant Holmes,0,0,empty,1,FF,0.2539,"[{""type"":""FF"",""prob"":0.2539},{""type"":""SL"",""prob"":0.2307},{""type"":""CU"",""prob"":0.2285}]",SL,11,84.5,False,0.7344,1.4666
2026-04-20T01:02:00Z,5,bottom,702222,Justin Crawford,656550,Grant Holmes,1,0,empty,1,FF,0.2957,"[{""type"":""FF"",""prob"":0.2957},{""type"":""SL"",""prob"":0.2727},{""type"":""CU"",""prob"":0.1784}]",FF,8,93.6,True,0.6231,1.2184
2026-04-20T01:02:24Z,5,bottom,702222,Justin Crawford,656550,Grant Holmes,1,1,empty,1,SL,0.3188,"[{""type"":""SL"",""prob"":0.3188},{""type"":""FF"",""prob"":0.2534},{""type"":""CU"",""prob"":0.2209}]",SL,13,83.8,True,0.5912,1.143
2026-04-20T01:02:36Z,5,bottom,702222,Justin Crawford,656550,Grant Holmes,2,1,empty,1,SL,0.3329,"[{""type"":""SL"",""prob"":0.3329},{""type"":""FF"",""prob"":0.2625},{""type"":""CU"",""prob"":0.2023}]",FF,6,93.4,False,0.7099,1.3376
2026-04-20T01:03:12Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,0,0,1B,1,SL,0.3201,"[{""type"":""SL"",""prob"":0.3201},{""type"":""FF"",""prob"":0.2013},{""type"":""SI"",""prob"":0.1969}]",CU,14,84.0,False,0.9826,2.1694
2026-04-20T01:03:25Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,1,0,1B,1,FF,0.2479,"[{""type"":""FF"",""prob"":0.2479},{""type"":""SL"",""prob"":0.2389},{""type"":""SI"",""prob"":0.1936}]",SL,14,85.5,False,0.7182,1.4318
2026-04-20T01:03:49Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,2,0,1B,1,FF,0.4181,"[{""type"":""FF"",""prob"":0.4181},{""type"":""SL"",""prob"":0.2694},{""type"":""SI"",""prob"":0.164}]",FF,3,94.8,True,0.4458,0.872
2026-04-20T01:04:13Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,2,1,1B,1,SL,0.4032,"[{""type"":""SL"",""prob"":0.4032},{""type"":""FF"",""prob"":0.2289},{""type"":""SI"",""prob"":0.1605}]",FF,1,95.1,False,0.8022,1.4745
2026-04-20T01:04:37Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,2,2,1B,1,SL,0.3734,"[{""type"":""SL"",""prob"":0.3734},{""type"":""FF"",""prob"":0.2477},{""type"":""CU"",""prob"":0.1802}]",SL,5,85.2,True,0.5012,0.985
2026-04-20T01:05:13Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,2,2,1B,1,SL,0.3488,"[{""type"":""SL"",""prob"":0.3488},{""type"":""FF"",""prob"":0.27},{""type"":""CU"",""prob"":0.171}]",CU,11,84.4,False,0.8983,1.7661
2026-04-20T01:05:38Z,5,bottom,607208,Trea Turner,656550,Grant Holmes,3,2,1B,1,SL,0.374,"[{""type"":""SL"",""prob"":0.374},{""type"":""FF"",""prob"":0.2432},{""type"":""CU"",""prob"":0.1678}]",FF,4,94.9,False,0.7585,1.4139
2026-04-20T01:08:27Z,5,bottom,656941,Kyle Schwarber,607481,Aaron Bummer,0,0,1B,2,SI,0.2417,"[{""type"":""SI"",""prob"":0.2417},{""type"":""FF"",""prob"":0.2135},{""type"":""FC"",""prob"":0.144}]",SI,8,90.6,True,0.664,1.4199
2026-04-20T01:08:52Z,5,bottom,656941,Kyle Schwarber,607481,Aaron Bummer,0,1,1B,2,SI,0.408,"[{""type"":""SI"",""prob"":0.408},{""type"":""ST"",""prob"":0.1657},{""type"":""FF"",""prob"":0.1208}]",ST,6,80.3,False,0.8975,1.7974
2026-04-20T01:09:28Z,5,bottom,547180,Bryce Harper,607481,Aaron Bummer,0,0,"2B,3B",2,SI,0.3967,"[{""type"":""SI"",""prob"":0.3967},{""type"":""ST"",""prob"":0.3179},{""type"":""FF"",""prob"":0.1046}]",SI,6,91.4,True,0.4836,0.9246
2026-04-20T01:10:04Z,5,bottom,547180,Bryce Harper,607481,Aaron Bummer,0,1,"2B,3B",2,ST,0.3848,"[{""type"":""ST"",""prob"":0.3848},{""type"":""SI"",""prob"":0.3748},{""type"":""FF"",""prob"":0.0991}]",SI,7,90.0,False,0.553,0.9815
2026-04-20T01:10:16Z,5,bottom,547180,Bryce Harper,607481,Aaron Bummer,0,2,"2B,3B",2,SI,0.4142,"[{""type"":""SI"",""prob"":0.4142},{""type"":""ST"",""prob"":0.352},{""type"":""FC"",""prob"":0.0662}]",CU,13,79.2,False,1.2475,3.5238
2026-04-20T01:13:18Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,0,0,empty,0,FF,0.2124,"[{""type"":""FF"",""prob"":0.2124},{""type"":""SI"",""prob"":0.1518},{""type"":""FC"",""prob"":0.1155}]",FC,3,91.0,False,0.8774,2.1588
2026-04-20T01:13:18Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,0,0,empty,0,FF,0.2124,"[{""type"":""FF"",""prob"":0.2124},{""type"":""SI"",""prob"":0.1518},{""type"":""FC"",""prob"":0.1155}]",ST,12,82.3,False,1.0064,2.977
2026-04-20T01:13:30Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,1,1,empty,0,FC,0.3214,"[{""type"":""FC"",""prob"":0.3214},{""type"":""ST"",""prob"":0.2699},{""type"":""FF"",""prob"":0.1475}]",SI,11,93.2,False,1.069,2.6499
2026-04-20T01:13:54Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,1,2,empty,0,SI,0.308,"[{""type"":""SI"",""prob"":0.308},{""type"":""FC"",""prob"":0.2595},{""type"":""ST"",""prob"":0.2045}]",FF,11,96.3,False,1.0408,2.4403
2026-04-20T01:14:06Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,1,2,empty,0,FC,0.2767,"[{""type"":""FC"",""prob"":0.2767},{""type"":""FF"",""prob"":0.225},{""type"":""SI"",""prob"":0.2146}]",ST,14,84.0,False,0.9043,1.9177
2026-04-20T01:14:18Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,2,2,empty,0,FF,0.2903,"[{""type"":""FF"",""prob"":0.2903},{""type"":""FC"",""prob"":0.232},{""type"":""ST"",""prob"":0.1983}]",SI,1,95.4,False,0.8396,1.674
2026-04-20T01:15:07Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,2,2,empty,0,SI,0.3193,"[{""type"":""SI"",""prob"":0.3193},{""type"":""ST"",""prob"":0.2048},{""type"":""FC"",""prob"":0.2017}]",FC,14,92.5,False,0.8217,1.6012
2026-04-20T01:15:19Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,3,2,empty,0,SI,0.3193,"[{""type"":""SI"",""prob"":0.3193},{""type"":""FC"",""prob"":0.2575},{""type"":""FF"",""prob"":0.182}]",FC,2,89.2,False,0.7159,1.3567
2026-04-20T01:15:31Z,6,top,643289,Mauricio Dubón,663767,Chase Shugart,3,2,empty,0,FC,0.3499,"[{""type"":""FC"",""prob"":0.3499},{""type"":""SI"",""prob"":0.2538},{""type"":""FF"",""prob"":0.1728}]",SI,1,96.3,False,0.7372,1.3713
2026-04-20T01:16:08Z,6,top,671739,Michael Harris II,663767,Chase Shugart,0,0,empty,1,FC,0.4452,"[{""type"":""FC"",""prob"":0.4452},{""type"":""SI"",""prob"":0.1957},{""type"":""FF"",""prob"":0.1201}]",FC,11,91.4,True,0.3772,0.8092
2026-04-20T01:16:20Z,6,top,671739,Michael Harris II,663767,Chase Shugart,1,0,empty,1,FC,0.5234,"[{""type"":""FC"",""prob"":0.5234},{""type"":""SI"",""prob"":0.1564},{""type"":""FF"",""prob"":0.1284}]",FF,6,96.8,False,1.0712,2.0528
2026-04-20T01:16:20Z,6,top,671739,Michael Harris II,663767,Chase Shugart,1,0,empty,1,FC,0.5234,"[{""type"":""FC"",""prob"":0.5234},{""type"":""SI"",""prob"":0.1564},{""type"":""FF"",""prob"":0.1284}]",CH,8,88.6,False,1.2223,2.9406
2026-04-20T01:17:08Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,0,0,1B,1,SI,0.3352,"[{""type"":""SI"",""prob"":0.3352},{""type"":""FC"",""prob"":0.2878},{""type"":""ST"",""prob"":0.1714}]",FC,12,90.6,False,0.6714,1.2456
2026-04-20T01:17:20Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,1,0,1B,1,FC,0.4047,"[{""type"":""FC"",""prob"":0.4047},{""type"":""SI"",""prob"":0.2375},{""type"":""FF"",""prob"":0.1799}]",ST,14,80.7,False,1.0336,2.1441
2026-04-20T01:17:44Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,2,0,1B,1,FC,0.3815,"[{""type"":""FC"",""prob"":0.3815},{""type"":""SI"",""prob"":0.2724},{""type"":""FF"",""prob"":0.1943}]",FC,12,90.0,True,0.51,0.9638
2026-04-20T01:18:09Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,2,1,1B,1,FC,0.3976,"[{""type"":""FC"",""prob"":0.3976},{""type"":""FF"",""prob"":0.1985},{""type"":""SI"",""prob"":0.1922}]",SI,12,94.7,False,0.877,1.6492
2026-04-20T01:18:21Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,2,2,1B,1,FC,0.4064,"[{""type"":""FC"",""prob"":0.4064},{""type"":""SI"",""prob"":0.2143},{""type"":""FF"",""prob"":0.1631}]",SI,11,96.3,False,0.8351,1.5402
2026-04-20T01:18:57Z,6,top,660670,Ronald Acuña Jr.,663767,Chase Shugart,3,2,1B,1,FC,0.4132,"[{""type"":""FC"",""prob"":0.4132},{""type"":""SI"",""prob"":0.2429},{""type"":""FF"",""prob"":0.1567}]",FC,12,91.0,True,0.4463,0.8837
2026-04-20T01:20:10Z,6,top,686948,Drake Baldwin,663767,Chase Shugart,0,0,"1B,2B",1,FC,0.4546,"[{""type"":""FC"",""prob"":0.4546},{""type"":""FF"",""prob"":0.2002},{""type"":""CH"",""prob"":0.1366}]",SI,11,95.0,False,1.059,2.1896
2026-04-20T01:20:34Z,6,top,686948,Drake Baldwin,663767,Chase Shugart,0,1,"1B,2B",1,FC,0.3382,"[{""type"":""FC"",""prob"":0.3382},{""type"":""SI"",""prob"":0.225},{""type"":""FF"",""prob"":0.2173}]",FC,14,92.4,True,0.5548,1.0841
2026-04-20T01:23:24Z,6,top,621566,Matt Olson,679775,Kyle Backhus,0,0,"1B,3B",2,SI,0.2128,"[{""type"":""SI"",""prob"":0.2128},{""type"":""FF"",""prob"":0.1731},{""type"":""FC"",""prob"":0.1497}]",SI,3,92.0,True,0.6989,1.5475
2026-04-20T01:23:49Z,6,top,621566,Matt Olson,679775,Kyle Backhus,0,1,"1B,3B",2,SI,0.4542,"[{""type"":""SI"",""prob"":0.4542},{""type"":""ST"",""prob"":0.1648},{""type"":""FF"",""prob"":0.0889}]",SI,8,91.7,True,0.3504,0.7892
2026-04-20T01:24:13Z,6,top,621566,Matt Olson,679775,Kyle Backhus,0,2,"1B,3B",2,SI,0.567,"[{""type"":""SI"",""prob"":0.567},{""type"":""FC"",""prob"":0.0835},{""type"":""ST"",""prob"":0.0771}]",SI,1,91.9,True,0.2134,0.5673
2026-04-20T01:24:25Z,6,top,621566,Matt Olson,679775,Kyle Backhus,1,2,"1B,3B",2,SI,0.6244,"[{""type"":""SI"",""prob"":0.6244},{""type"":""FC"",""prob"":0.1043},{""type"":""ST"",""prob"":0.051}]",ST,13,82.0,False,1.3097,2.9766
2026-04-20T01:27:39Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,0,0,empty,0,FF,0.2124,"[{""type"":""FF"",""prob"":0.2124},{""type"":""SI"",""prob"":0.1518},{""type"":""FC"",""prob"":0.1155}]",SL,6,86.9,False,1.0229,3.1536
2026-04-20T01:28:03Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,0,1,empty,0,SL,0.2673,"[{""type"":""SL"",""prob"":0.2673},{""type"":""FF"",""prob"":0.2592},{""type"":""SI"",""prob"":0.1191}]",SL,14,87.2,True,0.6398,1.3194
2026-04-20T01:28:03Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,0,1,empty,0,SL,0.2673,"[{""type"":""SL"",""prob"":0.2673},{""type"":""FF"",""prob"":0.2592},{""type"":""SI"",""prob"":0.1191}]",SL,6,87.1,True,0.6398,1.3194
2026-04-20T01:29:16Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,1,2,empty,0,SL,0.4394,"[{""type"":""SL"",""prob"":0.4394},{""type"":""FF"",""prob"":0.1682},{""type"":""CU"",""prob"":0.1286}]",SL,14,87.3,True,0.3717,0.8224
2026-04-20T01:29:40Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,2,2,empty,0,SL,0.5092,"[{""type"":""SL"",""prob"":0.5092},{""type"":""FF"",""prob"":0.1636},{""type"":""CU"",""prob"":0.1069}]",SL,14,88.1,True,0.2864,0.6749
2026-04-20T01:30:04Z,6,bottom,666969,Adolis García,641755,Tyler Kinley,3,2,empty,0,SL,0.488,"[{""type"":""SL"",""prob"":0.488},{""type"":""FF"",""prob"":0.1747},{""type"":""CU"",""prob"":0.0829}]",SL,14,88.0,True,0.3096,0.7175
2026-04-20T01:30:28Z,6,bottom,669016,Brandon Marsh,641755,Tyler Kinley,0,0,1B,0,SL,0.2447,"[{""type"":""SL"",""prob"":0.2447},{""type"":""FF"",""prob"":0.1435},{""type"":""FC"",""prob"":0.1309}]",SL,13,86.1,True,0.6489,1.4079
2026-04-20T01:31:05Z,6,bottom,669016,Brandon Marsh,641755,Tyler Kinley,1,0,1B,0,SL,0.6066,"[{""type"":""SL"",""prob"":0.6066},{""type"":""FF"",""prob"":0.1385},{""type"":""FC"",""prob"":0.0723}]",FF,11,95.2,False,1.1224,1.9772
2026-04-20T01:31:17Z,6,bottom,669016,Brandon Marsh,641755,Tyler Kinley,2,0,1B,0,SL,0.4196,"[{""type"":""SL"",""prob"":0.4196},{""type"":""FF"",""prob"":0.4038},{""type"":""CH"",""prob"":0.0402}]",SL,11,85.5,True,0.5054,0.8685
2026-04-20T01:31:41Z,6,bottom,669016,Brandon Marsh,641755,Tyler Kinley,3,0,1B,0,SL,0.5686,"[{""type"":""SL"",""prob"":0.5686},{""type"":""FF"",""prob"":0.3004},{""type"":""SI"",""prob"":0.0439}]",FF,2,92.9,False,0.8169,1.2026
2026-04-20T01:32:05Z,6,bottom,669016,Brandon Marsh,641755,Tyler Kinley,3,1,1B,0,SL,0.501,"[{""type"":""SL"",""prob"":0.501},{""type"":""FF"",""prob"":0.3473},{""type"":""SI"",""prob"":0.0435}]",SL,7,87.8,True,0.3751,0.6912
2026-04-20T01:32:42Z,6,bottom,664761,Alec Bohm,641755,Tyler Kinley,0,0,1B,1,SL,0.6211,"[{""type"":""SL"",""prob"":0.6211},{""type"":""FF"",""prob"":0.2105},{""type"":""SI"",""prob"":0.0453}]",FF,11,94.0,False,1.0148,1.5582
2026-04-20T01:36:07Z,6,bottom,681082,Bryson Stott,641755,Tyler Kinley,0,0,"1B,2B",1,SL,0.5706,"[{""type"":""SL"",""prob"":0.5706},{""type"":""FF"",""prob"":0.2401},{""type"":""CU"",""prob"":0.0609}]",FF,7,94.6,False,0.9103,1.4266
2026-04-20T01:36:32Z,6,bottom,681082,Bryson Stott,641755,Tyler Kinley,0,1,"1B,2B",1,SL,0.528,"[{""type"":""SL"",""prob"":0.528},{""type"":""FF"",""prob"":0.3168},{""type"":""CU"",""prob"":0.0497}]",CU,14,84.0,False,1.2847,3.002
2026-04-20T01:37:09Z,6,bottom,681082,Bryson Stott,641755,Tyler Kinley,0,2,"1B,2B",1,SL,0.4467,"[{""type"":""SL"",""prob"":0.4467},{""type"":""FF"",""prob"":0.2565},{""type"":""CU"",""prob"":0.2261}]",SL,6,88.1,True,0.4249,0.8059
2026-04-20T01:37:57Z,6,bottom,665561,Rafael Marchán,641755,Tyler Kinley,0,0,"1B,2B",2,SL,0.4749,"[{""type"":""SL"",""prob"":0.4749},{""type"":""FF"",""prob"":0.2298},{""type"":""CU"",""prob"":0.2139}]",SL,3,87.8,True,0.3762,0.7446
2026-04-20T01:38:09Z,6,bottom,665561,Rafael Marchán,641755,Tyler Kinley,0,1,"1B,2B",2,SL,0.4906,"[{""type"":""SL"",""prob"":0.4906},{""type"":""FF"",""prob"":0.2505},{""type"":""CU"",""prob"":0.2042}]",SL,8,88.4,True,0.365,0.7121
2026-04-20T01:38:46Z,6,bottom,665561,Rafael Marchán,641755,Tyler Kinley,0,2,"1B,2B",2,SL,0.5491,"[{""type"":""SL"",""prob"":0.5491},{""type"":""FF"",""prob"":0.2032},{""type"":""CU"",""prob"":0.1884}]",CU,7,84.7,False,1.0026,1.6691
2026-04-20T01:41:23Z,7,top,663586,Austin Riley,679775,Kyle Backhus,0,0,empty,0,SI,0.5056,"[{""type"":""SI"",""prob"":0.5056},{""type"":""ST"",""prob"":0.2174},{""type"":""FC"",""prob"":0.1144}]",SI,12,89.6,True,0.3105,0.6821
2026-04-20T01:41:36Z,7,top,663586,Austin Riley,679775,Kyle Backhus,1,0,empty,0,SI,0.5481,"[{""type"":""SI"",""prob"":0.5481},{""type"":""ST"",""prob"":0.1323},{""type"":""CH"",""prob"":0.117}]",ST,11,79.3,False,1.0783,2.0226
2026-04-20T01:41:48Z,7,top,663586,Austin Riley,679775,Kyle Backhus,2,0,empty,0,SI,0.5789,"[{""type"":""SI"",""prob"":0.5789},{""type"":""ST"",""prob"":0.1722},{""type"":""FC"",""prob"":0.0867}]",SI,3,88.7,True,0.223,0.5466
2026-04-20T01:42:00Z,7,top,663586,Austin Riley,679775,Kyle Backhus,2,1,empty,0,SI,0.5463,"[{""type"":""SI"",""prob"":0.5463},{""type"":""ST"",""prob"":0.2314},{""type"":""CH"",""prob"":0.057}]",SI,2,90.2,True,0.2691,0.6046
2026-04-20T01:42:24Z,7,top,663586,Austin Riley,679775,Kyle Backhus,2,2,empty,0,SI,0.554,"[{""type"":""SI"",""prob"":0.554},{""type"":""ST"",""prob"":0.2302},{""type"":""FC"",""prob"":0.0588}]",SI,9,91.0,True,0.2608,0.5906
