season,team_id,game_pk,n_bip,actual_outs,expected_outs,n_feature_rows,dpi
2019,BAL,564786,26,17,17.539925609714977,26,-0.54
2019,TB,566915,23,19,17.834546036150197,23,1.165
2019,STL,566616,20,15,12.494162709256203,20,2.506
2019,DET,566427,24,16,16.161283551877432,23,-0.161
2019,ATH,566136,24,15,15.414410851462794,24,-0.414
2019,COL,565269,26,18,17.89486712957659,26,0.105
2019,CIN,565269,29,15,15.81442205342126,26,-0.814
2019,NYY,565077,27,13,14.38459742419875,27,-1.385
2019,DET,566426,22,13,13.348298228146561,22,-0.348
2019,TEX,566135,21,17,13.404341764049226,21,3.596
2019,KC,565753,49,34,30.665588574722143,46,3.334
2019,CIN,567605,22,16,15.283034908483021,22,0.717
2019,CWS,567311,21,16,14.368245483235011,20,1.632
2019,NYY,567013,26,17,16.152670934594564,26,0.847
2019,BOS,566717,18,13,12.5775430287727,18,0.422
2019,CHC,566523,24,17,15.251591756398538,24,1.748
2019,ATH,565658,21,15,14.666855197872687,21,0.333
2019,AZ,564881,22,15,15.834204365491946,22,-0.834
2019,KC,567218,24,13,14.247104653079424,24,-1.247
2019,STL,566227,24,18,16.862714336018684,24,1.137
2019,NYY,567011,23,15,15.57738812950231,23,-0.577
2019,TEX,566423,25,14,17.285420160245046,25,-3.285
2019,PIT,566226,24,15,15.253472229521384,24,-0.253
2019,AZ,564879,24,15,13.247378455981522,23,1.753
2019,ATL,567217,24,18,16.84279462172624,24,1.157
2019,MIN,567010,19,12,12.548812229317667,19,-0.549
2019,CWS,566714,18,15,13.58713781964511,18,1.413
2019,TB,566714,17,12,11.335187004435827,17,0.665
2019,SF,566520,26,21,18.179024873861394,25,2.821
2019,SD,565177,22,16,12.398021009161297,22,3.602
2019,MIA,565849,28,16,17.213567816307826,28,-1.214
2019,HOU,565654,16,14,12.568646433091267,16,1.431
2019,TOR,565557,24,16,15.251987240573614,24,0.748
2019,CLE,565367,27,20,21.702031524923157,26,-1.702
2019,SD,565176,25,14,15.805842815761135,25,-1.806
2019,BOS,564979,31,17,20.091053478195537,30,-3.091
2019,BAL,564979,37,19,22.005902408393933,37,-3.006
2019,MIL,564877,21,15,13.938126522913592,20,1.062
2019,COL,567510,28,16,18.60960581409376,28,-2.61
2019,NYY,567510,17,8,10.736075871395746,17,-2.736
2019,LAD,565848,19,13,13.300771744458855,18,-0.301
2019,BAL,564978,28,21,20.89246500584031,28,0.108
2019,BOS,564978,32,18,21.45017429643604,31,-3.45
2019,MIA,567408,19,12,12.922592472286759,19,-0.923
2019,WSH,567214,22,12,12.273418347753704,22,-0.273
2019,MIN,567007,29,19,18.308839624714153,28,0.691
2019,CIN,565265,24,14,15.682180548548764,23,-1.682
2019,TOR,565075,22,15,13.243414974628639,22,1.757
2019,BOS,565075,13,11,9.656906498034372,13,1.343
2019,LAA,564783,28,20,18.477073953797788,28,1.523
2019,MIL,567602,26,20,20.01042166071973,25,-0.01
2019,LAD,567108,20,16,15.5669542535077,20,0.433
2019,SEA,566134,29,19,19.74157616405281,28,-0.742
2019,CHC,565174,23,16,16.180477026835106,23,-0.18
2019,TOR,565074,30,16,18.531597854275066,30,-2.532
2019,MIL,567601,23,18,17.022286063156887,23,0.978
2019,ATL,567601,31,18,18.62350033516597,31,-0.624
2019,NYY,567507,22,14,13.15339272384058,22,0.847
2019,KC,565750,23,18,17.139148834130637,23,0.861
2019,SF,565462,28,21,19.38906851809252,27,1.611
2019,BAL,564976,27,15,17.735523710849506,27,-2.736
2019,NYY,567506,26,15,15.654564169127054,26,-0.655
2019,STL,566613,29,21,20.526610102190727,29,0.473
2019,SF,565461,20,13,15.229988866620163,20,-2.23
2019,COL,565430,43,21,23.38798134085014,41,-2.388
2019,DET,565362,27,13,16.384798455809577,27,-3.385
2019,CHC,565172,31,21,20.747876306968088,31,0.252
2019,MIA,567405,32,20,23.861153935843316,32,-3.861
2019,PHI,567105,22,15,14.188742061731789,21,0.811
2019,BOS,565071,31,20,22.114114272201085,31,-2.114
2019,NYM,567404,21,15,13.800107085379274,21,1.2
2019,MIA,567404,21,13,13.12384280595846,21,-0.124
2019,TB,564945,18,11,12.441021317670659,18,-1.441
2019,LAA,564778,22,16,15.814383172608308,22,0.186
2019,NYY,567503,22,16,15.795985886425566,22,0.204
2019,MIA,567403,20,15,13.620344112470752,19,1.38
2019,NYM,567403,27,19,18.757387576892356,27,0.243
2019,HOU,566811,20,9,8.149741388775913,19,0.85
2019,AZ,566610,20,16,13.783700319780504,20,2.216
2019,SD,566322,23,15,13.863430677812726,22,1.137
2019,KC,565746,25,15,16.581702078218886,25,-1.582
2019,COL,565458,24,18,14.73385858549376,23,3.266
2019,MIN,565359,20,14,13.293906116571495,20,0.706
2019,CLE,565359,26,17,19.013734410131487,26,-2.014
2019,TB,564973,23,17,13.399150113839113,23,3.601
2019,STL,566516,18,16,13.73589138404575,18,2.264
2019,MIL,566222,24,14,14.369892085322924,23,-0.37
2019,KC,565941,25,16,17.502114731066765,25,-1.502
2019,BOS,565555,20,14,14.062371535487483,20,-0.062
2019,COL,564874,26,18,18.12753177905288,26,-0.128
2019,CWS,567307,24,17,17.47546184536524,24,-0.475
2019,MIA,567212,25,16,17.775571614370545,25,-1.776
2019,ATL,567212,31,16,17.96503011747266,31,-1.965
2019,TB,566710,22,14,14.638269956029342,22,-0.638
2019,DET,565554,39,21,22.936727591125667,39,-1.937
2019,CIN,565263,29,18,19.717597333482633,29,-1.718
2019,COL,564873,29,16,19.518779881909897,29,-3.519
2019,MIN,567002,32,22,21.688562364328792,31,0.311
2019,ATH,566417,23,17,16.79051733622512,23,0.209
2019,MIL,565262,22,14,13.594088701771165,22,0.406
2019,PHI,567209,29,19,18.31824514154529,29,0.682
2019,BAL,566707,31,19,21.07012308643502,31,-2.07
2019,LAD,565466,28,22,19.0548149916204,27,2.945
2019,AZ,567513,23,17,15.817389473997652,23,1.183
2019,MIN,567413,22,18,16.15958755387119,22,1.84
2019,MIL,566139,24,16,14.794905598119977,24,1.205
2019,DET,566429,20,14,12.388732262779858,20,1.611
2019,LAD,565947,18,13,11.313828060350813,18,1.686
2019,BAL,564785,23,18,16.100399961788558,23,1.9
2019,NYM,566035,20,14,13.125393065514862,20,0.875
2019,SD,566033,27,19,17.71599612114612,26,1.284
2019,WSH,565943,24,17,17.328630652912175,24,-0.329
2019,PHI,566224,32,19,21.92187383206434,32,-2.922
2019,SD,565175,20,13,14.163027007504231,20,-1.163
2019,SD,567408,26,15,15.836769645703413,25,-0.837
2019,PHI,567109,27,17,17.182414209855263,27,-0.182
2019,CIN,565174,20,14,13.402545791933424,19,0.597
2019,TEX,566814,28,18,19.821791879074905,28,-1.822
2019,STL,566614,21,16,16.26464081395056,21,-0.265
2019,CLE,565361,20,12,13.713437863748165,20,-1.713
2019,MIL,566221,30,13,18.184808866718306,30,-5.185
2019,KC,565939,38,25,24.805597506769896,37,0.194
2019,ATH,566129,28,17,19.35644125246633,28,-2.356
2019,COL,565466,19,10,11.844888109879609,19,-1.845
2019,NYM,567316,23,16,18.22100931873386,23,-2.221
2019,TB,564974,27,17,18.608939104068163,27,-1.609
2019,WSH,567104,22,15,16.42747434538177,22,-1.427
2019,HOU,599377,32,23,21.718097236238165,31,1.282
2019,WSH,599376,26,20,18.98680345365049,26,1.013
2019,HOU,599376,28,19,18.101617109621685,27,0.898
2019,WSH,599375,30,20,18.446713953018993,30,1.553
2019,WSH,599374,31,18,15.538545652448962,30,2.461
2019,HOU,599374,24,19,15.796494190899441,23,3.204
2019,WSH,599373,33,22,20.3644449294006,32,1.636
2019,WSH,599372,29,18,17.334688288254675,29,0.665
2019,HOU,599372,31,17,20.105767197381304,30,-3.106
2019,HOU,599371,27,18,19.015732777057142,27,-1.016
2019,WSH,599371,25,15,15.576983427637401,25,-0.577
2019,NYY,599362,26,20,18.43339092620351,25,1.567
2019,NYY,599361,20,15,12.658578590834935,20,2.341
2019,HOU,599361,19,14,11.78453843848408,19,2.215
2019,NYY,599360,33,21,18.77121627095586,33,2.229
2019,STL,599367,26,17,16.442396197869126,25,0.558
2019,WSH,599367,18,13,12.187919493129892,18,0.812
2019,HOU,599359,25,20,19.732375370702993,25,0.268
2019,NYY,599359,25,17,17.041458654480543,25,-0.041
2019,WSH,599366,18,11,11.462315765616092,18,-0.462
2019,HOU,599358,26,20,19.51010364924572,26,0.49
2019,WSH,599365,17,14,13.403535347716842,17,0.596
2019,STL,599365,20,13,13.640326758597134,20,-0.64
2019,HOU,599357,28,15,16.951303518134456,28,-1.951
2019,NYY,599357,21,18,14.544772332060477,21,3.455
2019,STL,599364,25,15,15.749421913083268,24,-0.749
2019,TB,599341,22,14,14.510881063056116,22,-0.511
2019,STL,599356,23,17,17.645064751437328,23,-0.645
2019,WSH,599351,25,17,16.77095645035051,25,0.229
2019,LAD,599351,26,16,16.74079391953634,26,-0.741
2019,HOU,599340,25,12,13.911176641035222,25,-1.911
2019,TB,599340,23,17,15.076906636778256,23,1.923
2019,ATL,599355,27,18,16.713604864346365,26,1.286
2019,STL,599355,27,18,17.290151983751784,27,0.71
2019,LAD,599350,27,17,17.81493485251333,26,-0.815
2019,WSH,599350,24,19,17.664060997825047,24,1.336
2019,NYY,599344,27,18,16.424853899176995,27,1.575
2019,MIN,599344,26,16,18.901725722804088,26,-2.902
2019,HOU,599339,29,16,16.565334341318938,29,-0.565
2019,TB,599339,22,14,15.896380871106116,22,-1.896
2019,STL,599354,24,17,15.575636094752987,24,1.424
2019,ATL,599354,22,18,17.115765147392068,22,0.884
2019,NYY,599343,18,12,14.001565679781509,18,-2.002
2019,MIN,599343,27,16,15.675233977106872,27,0.325
2019,TB,599338,26,15,17.150489919555202,26,-2.15
2019,HOU,599338,15,9,9.56740992798091,15,-0.567
2019,STL,599353,21,13,14.501229336741126,21,-1.501
2019,ATL,599353,22,15,14.638228499414266,22,0.362
2019,WSH,599348,15,10,8.074060393324684,15,1.926
2019,NYY,599342,21,13,13.87690873075365,21,-0.877
2019,MIN,599342,20,12,12.473705520675052,20,-0.474
2019,HOU,599337,20,15,15.446292476373843,19,-0.446
2019,ATL,599352,33,19,19.711352072269733,31,-0.711
2019,STL,599352,29,20,17.993901908184885,28,2.006
2019,LAD,599347,15,13,11.875356345265214,15,1.125
2019,TB,599335,22,13,14.638852768692187,22,-1.639
2019,ATH,599335,22,15,14.637726375864782,22,0.362
2019,WSH,599336,22,15,12.456625949535377,21,2.543
2019,MIL,599336,22,16,15.277522545461935,22,0.722
2019,WSH,599377,27,18,17.54904972434286,27,0.451
2019,HOU,599373,22,13,14.378165964832023,22,-1.378
2019,HOU,599362,24,14,13.655509315852184,24,0.344
2019,HOU,599360,20,14,14.199841059061532,20,-0.2
2019,STL,599366,24,13,12.751837600758746,22,0.248
2019,WSH,599364,22,21,17.960256046360076,21,3.04
2019,HOU,599341,17,15,13.847207417032887,17,1.153
2019,ATL,599356,28,16,16.004550923969216,27,-0.005
2019,WSH,599349,26,12,13.781844336917308,26,-1.782
2019,LAD,599349,25,19,18.155563578829053,25,0.844
2019,LAD,599348,32,21,19.384808098363074,28,1.615
2019,TB,599337,23,13,15.034184225081084,23,-2.034
2019,WSH,599347,20,11,11.486881769752273,19,-0.487
2019,HOU,599375,19,15,12.278337602773586,19,2.722
2019,NYY,599358,23,16,12.032071871948437,23,3.968
2019,ATL,567019,28,15,17.439429458511963,28,-2.439
2019,MIN,567019,34,17,21.008498781209205,34,-4.008
2019,TOR,566722,22,14,14.682030953228544,22,-0.682
2019,WSH,566526,22,16,15.822926509206026,22,0.177
2019,SF,566526,28,19,20.23565546879644,28,-1.236
2019,SEA,566431,21,13,14.875873707048736,20,-1.876
2019,SD,566431,20,13,13.545693691954618,19,-0.546
2019,MIL,566235,25,18,18.84679533063396,25,-0.847
2019,PIT,566235,31,21,22.22479317294661,31,-1.225
2019,NYM,566041,23,15,13.931290562149451,23,1.069
2019,MIA,566041,26,16,15.99129186893204,26,0.009
2019,LAD,565859,22,15,13.599506274229046,21,1.4
2019,COL,565663,27,15,15.997661506796259,27,-0.998
2019,HOU,565663,21,13,15.83111927640936,21,-2.831
2019,CWS,565563,28,22,20.089484653560774,28,1.911
2019,DET,565563,33,18,21.742035992784587,33,-3.742
2019,TEX,565377,21,18,15.79035686751315,21,2.21
2019,CLE,565377,19,13,13.263408719004708,19,-0.263
2019,CLE,565376,20,16,16.24095614537289,20,-0.241
2019,TEX,565376,22,13,14.037656141090308,22,-1.038
2019,CHC,565183,22,19,15.74114420229255,22,3.259
2019,ATH,565183,32,21,19.315484935337587,31,1.685
2019,BOS,565085,32,19,22.333943206589705,31,-3.334
2019,KC,565085,27,15,17.46491390239858,27,-2.465
2019,BAL,564987,34,18,22.163029428208276,34,-4.163
2019,NYY,564987,25,19,17.84626803054302,25,1.154
2019,PHI,564887,29,21,20.475223071780682,28,0.525
2019,MIN,567018,30,13,18.982974638437128,30,-5.983
2019,TOR,566721,33,21,22.442291850252786,33,-1.442
2019,WSH,566525,28,20,18.76121522522429,28,1.239
2019,SF,566525,28,19,16.653987457222136,27,2.346
2019,SD,566430,17,11,9.883808828335434,17,1.116
2019,SEA,566430,27,18,17.099613136154826,26,0.9
2019,PIT,566234,21,14,13.044065727295516,21,0.956
2019,NYM,566040,28,19,19.289073107108372,28,-0.289
2019,MIA,566040,23,15,15.786425712203012,23,-0.786
2019,STL,565858,23,16,16.273872775854226,23,-0.274
2019,LAD,565858,23,16,17.653061384095405,23,-1.653
2019,COL,565662,31,17,19.202359397902534,31,-2.202
2019,CWS,565562,33,16,19.833402533816574,33,-3.833
2019,DET,565520,30,17,19.25262534132951,29,-2.253
2019,CWS,565520,27,16,18.318549020099663,27,-2.319
2019,LAA,565276,30,16,18.9871830605289,30,-2.987
2019,CIN,565276,21,14,14.52352390352046,21,-0.524
2019,CHC,565182,27,14,12.95406206085199,23,1.046
2019,ATH,565182,31,19,20.379312074443515,31,-1.379
2019,KC,565084,31,22,21.758253846607126,31,0.242
2019,BOS,565084,23,16,16.281125347790674,22,-0.281
2019,NYY,564986,31,20,20.419730449007847,31,-0.42
2019,BAL,564986,31,20,20.718463472214285,30,-0.718
2019,PHI,564886,25,13,14.328896566366547,25,-1.329
2019,AZ,564886,35,19,21.176907311663108,35,-2.177
2019,TOR,566720,27,19,21.387108883916415,27,-2.387
2019,TB,566720,26,17,16.04141095929164,25,0.959
2019,WSH,566524,30,23,17.29924657068759,29,5.701
2019,SF,566524,25,19,18.565945536452272,25,0.434
2019,PIT,566233,31,17,18.345771778978396,31,-1.346
2019,MIL,566233,28,19,19.88597172445657,28,-0.886
2019,MIA,566039,22,16,13.851781115118246,22,2.148
2019,NYM,566039,20,14,14.553737007568676,20,-0.554
2019,NYM,566007,25,16,16.08518652364385,25,-0.085
2019,LAD,565857,19,17,14.727575346174067,19,2.272
2019,STL,565857,30,18,18.123951666976737,28,-0.124
2019,DET,565561,29,14,17.050677923160972,28,-3.051
2019,CWS,565561,25,14,13.569656553505002,25,0.43
2019,CLE,565375,20,15,13.719760334849827,20,1.28
2019,TEX,565375,26,18,18.041032732722005,25,-0.041
2019,LAA,565275,21,12,13.04924008768911,20,-1.049
2019,CIN,565275,15,10,9.258306700696043,15,0.742
2019,ATH,565181,27,15,16.369446481204683,26,-1.369
2019,CHC,565181,25,19,16.93744976970244,24,2.063
2019,BOS,565083,26,18,20.64470333361904,26,-2.645
2019,KC,565083,25,15,13.73176825179682,25,1.268
2019,NYY,564985,27,15,15.554866889267599,27,-0.555
2019,AZ,564885,31,18,18.906578855543405,29,-0.907
2019,NYY,567517,26,19,18.352616390673017,26,0.647
2019,BOS,567517,29,19,16.75220938401061,29,2.248
2019,CIN,567223,28,19,18.43531718245201,28,0.565
2019,ATL,567223,26,18,17.29168393594159,25,0.708
2019,PHI,567118,29,18,18.702738315083135,28,-0.703
2019,CWS,567118,27,18,17.85171332596031,27,0.148
2019,MIN,567016,20,18,15.460117525769908,20,2.54
2019,KC,567016,20,14,15.418240305170222,20,-1.418
2019,TEX,566825,32,22,20.282569619888122,31,1.717
2019,DET,566825,25,16,15.445250905437913,24,0.555
2019,TB,566719,23,17,15.237877871290486,23,1.762
2019,MIA,566719,28,18,16.361306185406022,28,1.639
2019,NYM,566232,26,22,21.06932227055468,26,0.931
2019,PIT,566232,32,15,15.667857078646374,31,-0.668
2019,STL,566143,22,15,15.767231858961004,22,-0.767
2019,ATH,566143,23,17,16.42714400628837,23,0.573
2019,SD,565856,26,15,14.816308110242526,26,0.184
2019,SEA,565661,21,15,14.954338442529458,21,0.046
2019,COL,565469,24,17,15.820517959917723,24,1.179
2019,SF,565469,31,18,17.89953842443216,31,0.1
2019,CLE,565374,23,18,16.11662510891195,23,1.883
2019,LAA,565374,25,15,15.324635348869274,25,-0.325
2019,MIL,565180,31,17,19.54506837567052,30,-2.545
2019,CHC,565180,21,12,11.596856353527539,21,0.403
2019,TOR,564984,24,16,17.836260790818155,23,-1.836
2019,BAL,564984,30,17,21.226541805451795,30,-4.227
2019,WSH,564884,25,16,17.07799413225461,25,-1.078
2019,AZ,564884,30,21,19.589874164521508,29,1.41
2019,BOS,567516,31,17,20.009431544682798,31,-3.009
2019,BOS,567487,28,15,17.00937668803004,28,-2.009
2019,NYY,567487,24,16,16.13007444696938,24,-0.13
2019,CIN,567222,25,17,19.226314014022595,24,-2.226
2019,ATL,567222,30,22,21.861229857680506,30,0.139
2019,CWS,567117,21,16,15.650387371660294,21,0.35
2019,PHI,567117,19,13,10.401158375523675,18,2.599
2019,MIN,567015,25,19,18.056054803181897,25,0.944
2019,KC,567015,29,17,18.727601529330787,29,-1.728
2019,DET,566824,25,16,15.997863036987107,24,0.002
2019,TEX,566824,27,18,19.258428045557732,27,-1.258
2019,MIA,566718,30,19,21.69688705644079,30,-2.697
2019,PIT,566231,28,16,17.679123055455037,28,-1.679
2019,ATH,566142,24,16,16.625168935103467,24,-0.625
2019,STL,566142,21,10,11.31496123903742,21,-1.315
2019,LAD,565855,16,10,9.451497579555044,16,0.549
2019,SD,565855,26,19,17.170093325097486,25,1.83
2019,SEA,565660,34,18,21.4524219760915,34,-3.452
2019,HOU,565660,18,18,15.969469933533762,18,2.031
2019,COL,565468,31,17,19.69747360849715,31,-2.697
2019,CLE,565373,27,18,18.351840422947408,27,-0.352
2019,MIL,565179,25,16,16.89902916935746,25,-0.899
2019,CHC,565179,22,14,14.955579779436555,22,-0.956
2019,TOR,564983,21,14,14.729924113342703,21,-0.73
2019,WSH,564883,28,13,15.786706098887493,27,-2.787
2019,AZ,564883,30,19,17.096878542690565,29,1.903
2019,BOS,567515,16,11,10.968111310866744,16,0.032
2019,ATL,567221,30,20,19.115948967872512,28,0.884
2019,CIN,567221,22,18,15.724881970385974,22,2.275
2019,PHI,567116,39,27,22.050935336868417,37,4.949
2019,CWS,567116,40,28,27.177889123608065,39,0.822
2019,MIN,567014,34,18,20.398176324241774,33,-2.398
2019,KC,567014,29,18,19.370929656472278,29,-1.371
2019,TEX,566818,25,16,17.09196003471584,25,-1.092
2019,DET,566818,31,17,20.301011622290034,31,-3.301
2019,PIT,566230,30,20,18.115513424830432,29,1.884
2019,SD,565854,23,19,18.714984917140406,23,0.285
2019,LAD,565854,29,15,17.198077771145833,28,-2.198
2019,SEA,565659,31,19,20.169815645880448,31,-1.17
2019,HOU,565659,20,17,16.010889769958016,20,0.989
2019,COL,565467,27,18,16.94501574181469,26,1.055
2019,SF,565467,30,18,20.93086060592652,30,-2.931
2019,CLE,565372,19,14,13.466338731203646,19,0.534
2019,LAA,565372,29,17,17.438527506167304,29,-0.439
2019,CHC,565178,25,17,16.323997619358686,25,0.676
2019,TOR,564982,27,20,19.455414209981985,26,0.545
2019,AZ,564882,20,16,15.019837412761506,20,0.98
2019,WSH,564882,19,18,15.977738065772387,19,2.022
2019,MIA,567415,29,20,18.204943474941388,29,1.795
2019,MIN,567415,36,24,25.698901347258076,35,-1.699
2019,CWS,567318,25,17,17.063009246342297,25,-0.063
2019,CIN,567220,21,12,12.338352302223525,20,-0.338
2019,ATL,567220,16,12,11.80061274058792,16,0.199
2019,SF,567115,33,20,21.152262514666898,33,-1.152
2019,PHI,567115,28,15,19.141420348324743,28,-4.141
2019,CHC,566621,29,15,15.759591725366908,28,-0.76
2019,STL,566621,17,16,14.140258612834385,17,1.86
2019,ATH,566141,26,18,19.79075634697176,26,-1.791
2019,MIL,566141,23,17,14.596244257597002,23,2.404
2019,LAD,565853,27,19,16.260304862949127,25,2.74
2019,CLE,565371,29,18,18.644362619562987,29,-0.644
2019,HOU,565371,26,20,19.423047513098815,26,0.577
2019,TB,565082,24,14,12.994929721896124,24,1.005
2019,BOS,565082,32,20,19.18014600906993,32,0.82
2019,TOR,564981,28,20,20.748731900305323,27,-0.749
2019,MIN,567613,28,16,19.302134799620305,28,-3.302
2019,MIL,567613,23,17,15.27474697095641,22,1.725
2019,NYY,567520,25,15,16.650858970734152,25,-1.651
2019,BAL,567520,25,18,15.537872364902022,25,2.462
2019,LAD,567421,17,13,11.58718025108091,17,1.413
2019,MIA,567421,29,17,16.75725908278906,28,0.243
2019,HOU,567324,31,15,15.7338257021524,30,-0.734
2019,CWS,567324,34,18,21.880533484550323,33,-3.881
2019,NYM,567225,24,16,14.723193860022425,24,1.277
2019,CHC,567120,29,16,15.245859640240015,28,0.754
2019,PHI,567120,20,16,13.94726774193988,20,2.053
2019,TOR,566924,28,18,18.71606172957991,27,-0.716
2019,SF,566532,29,14,15.818600670290536,29,-1.819
2019,SD,566336,24,18,17.391174307091124,23,0.609
2019,TB,566336,24,14,16.08141414739482,24,-2.081
2019,WSH,565954,35,22,21.501927231650903,35,0.498
2019,CIN,565954,31,14,17.60465134899267,30,-3.605
2019,KC,565761,27,18,17.38542228890324,26,0.615
2019,STL,565761,24,19,17.154237833056225,24,1.846
2019,SEA,565569,27,15,16.648054917273953,27,-1.648
2019,COL,565472,29,17,16.440991610353386,29,0.559
2019,AZ,565472,26,15,16.17135333755115,24,-1.171
2019,BOS,565380,25,20,19.87965257490349,25,0.12
2019,CLE,565380,27,15,16.6294543939927,27,-1.629
2019,PIT,564793,19,9,9.945813670450852,18,-0.946
2019,LAA,564793,21,15,15.333809941049305,21,-0.334
2019,MIN,567612,32,22,21.78406342569228,31,0.216
2019,MIL,567612,26,17,18.451960445078203,26,-1.452
2019,BAL,567519,34,19,17.71779034215022,34,1.282
2019,NYY,567519,23,17,16.383981610166895,23,0.616
2019,MIA,567420,36,20,21.236309942436314,35,-1.236
2019,CWS,567323,29,20,19.24249105436071,29,0.758
2019,HOU,567323,22,15,14.240598959554902,22,0.759
2019,HOU,567322,27,16,17.713070399812946,27,-1.713
2019,ATL,567224,27,17,18.65842180138738,27,-1.658
2019,CHC,567119,19,9,10.190215788535216,17,-1.19
2019,TEX,566923,22,16,13.750046267460709,22,2.25
2019,TOR,566923,22,17,15.613043271336801,22,1.387
2019,SF,566531,18,13,13.837726767355488,18,-0.838
2019,ATH,566531,25,18,16.80943094441195,24,1.191
2019,SD,566335,31,20,20.70494564219362,31,-0.705
2019,WSH,565953,29,20,20.377227429387172,29,-0.377
2019,KC,565760,26,20,20.053625141125863,26,-0.054
2019,STL,565760,21,17,15.84351368740443,21,1.156
2019,SEA,565568,28,15,18.11741991755758,28,-3.117
2019,AZ,565471,32,19,20.401634482286994,32,-1.402
2019,COL,565471,27,16,17.651310660304805,27,-1.651
2019,CLE,565379,33,16,21.412508571593914,33,-5.413
2019,LAA,564792,36,19,23.204610670901214,36,-4.205
2019,BAL,567518,28,16,17.232988832794724,28,-1.233
2019,NYY,567518,28,19,19.000974625115298,28,-0.001
2019,BAL,567479,27,19,17.50343906994931,27,1.497
2019,NYY,567479,24,17,17.85152189378189,24,-0.852
2019,TB,566334,26,15,17.539535430267115,26,-2.54
2019,SD,566334,31,17,19.68402285279009,31,-2.684
2019,WSH,565952,29,18,18.17048005661339,29,-0.17
2019,CIN,565952,28,17,18.13016713122467,28,-1.13
2019,AZ,565470,29,18,18.851313107427586,29,-0.851
2019,COL,565470,33,22,20.282052006426657,32,1.718
2019,BOS,565378,28,16,17.306423210344086,27,-1.306
2019,LAA,564791,35,21,21.272947292505016,35,-0.273
2019,TEX,567611,19,15,13.87636198455618,19,1.124
2019,MIL,567611,18,14,11.992859848274582,18,2.007
2019,ATL,567419,27,15,16.625698765311675,25,-1.626
2019,CWS,567321,18,11,10.840336266038802,18,0.16
2019,MIN,567023,32,23,23.38469644485246,31,-0.385
2019,CLE,567023,30,21,21.169137237435766,30,-0.169
2019,NYY,566921,24,19,18.548029828757848,24,0.452
2019,PIT,566624,31,17,18.700162331407682,30,-1.7
2019,STL,566624,29,16,17.69269015307116,29,-1.693
2019,SF,566530,27,17,17.807160379669575,26,-0.807
2019,PHI,566530,25,13,16.082813189377905,25,-3.083
2019,TB,566434,21,18,15.79554791948785,20,2.204
2019,SEA,566434,27,21,18.943042799155002,27,2.057
2019,SD,566333,29,17,12.917692129948072,27,4.082
2019,NYM,566044,22,11,12.393253627296804,22,-1.393
2019,WSH,566044,28,19,18.350870444133772,27,0.649
2019,LAD,565862,27,18,16.86704194167923,26,1.133
2019,AZ,565862,32,18,19.773775726467456,31,-1.774
2019,DET,565567,33,21,22.086042203699595,33,-1.086
2019,KC,565567,22,15,15.825796587520685,22,-0.826
2019,CHC,565280,20,14,12.010352191951306,20,1.99
2019,LAA,565089,25,17,16.534309662348036,25,0.466
2019,BOS,565089,26,18,17.739981030886764,26,0.26
2019,HOU,564990,25,9,13.79620030785283,25,-4.796
2019,TEX,567610,24,15,14.427722527360809,24,0.572
2019,MIL,567610,19,13,12.785950134128255,19,0.214
2019,ATL,567418,31,18,18.39893488566825,31,-0.399
2019,MIA,567418,26,19,18.290468344445546,26,0.71
2019,CWS,567320,28,17,19.754745513445958,28,-2.755
2019,ATH,567320,22,15,14.57996028582271,22,0.42
2019,CLE,567022,28,18,17.569752777318545,28,0.43
2019,MIN,567022,24,16,16.560465585455116,24,-0.56
2019,TOR,566920,22,17,16.162597820863756,22,0.837
2019,NYY,566920,15,10,10.699571534897336,15,-0.7
2019,PIT,566623,18,11,10.125355499664652,17,0.875
2019,STL,566623,24,18,15.569119264747922,24,2.431
2019,SF,566529,22,19,15.292197172527953,22,3.708
2019,PHI,566529,22,17,15.846589279765267,22,1.153
2019,SEA,566433,32,24,20.82272477062569,32,3.177
2019,TB,566433,20,11,12.663476310538677,20,-1.663
2019,COL,566332,27,16,16.371040143994843,27,-0.371
2019,SD,566332,26,17,18.760950719934293,26,-1.761
2019,WSH,566043,21,15,14.07751815349611,21,0.922
2019,LAD,565861,24,20,17.806858031109794,24,2.193
2019,AZ,565861,25,19,16.75992838008262,23,2.24
2019,DET,565566,26,19,19.17353108244473,26,-0.174
2019,KC,565566,18,12,10.977111881906556,18,1.023
2019,CIN,565279,24,17,17.23472526222608,24,-0.235
2019,BOS,565088,32,21,20.068972202181612,32,0.931
2019,LAA,565088,29,19,17.500837793142917,29,1.499
2019,HOU,564989,22,16,15.60098282184806,22,0.399
2019,BAL,564989,46,20,20.487975356852054,38,-0.488
2019,MIL,567609,24,18,16.072035356712927,24,1.928
2019,TEX,567609,20,12,13.72598026363234,20,-1.726
2019,ATL,567417,24,15,16.516946741299027,24,-1.517
2019,MIA,567417,29,16,18.011760704657593,29,-2.012
2019,CWS,567319,27,18,17.93411438829822,27,0.066
2019,ATH,567319,19,15,13.706001916519757,19,1.294
2019,CLE,567021,23,15,14.8359545758249,23,0.164
2019,MIN,567021,32,18,19.73682190183215,32,-1.737
2019,TOR,566919,24,17,15.208336484953183,24,1.792
2019,NYY,566919,22,16,13.294236976425022,22,2.706
2019,PIT,566622,23,12,14.287296601820676,22,-2.287
