player_id,name,position,projected_war,marcel_war,statcast_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip,actual_war
666176,Jo Adell,batter,0.677,1.177,-0.5,25.0,-0.12,487.0,0.79
656546,Jeff Hoffman,pitcher,0.674,1.115,-0.441,31.0,3.42,176.3,2.18
595777,Jurickson Profar,batter,0.671,0.671,0.0,31.0,1.73,1643.0,3.58
596129,Dan Vogelbach,batter,0.67,0.67,0.0,31.0,1.54,1048.0,-0.46
605347,Jorge López,pitcher,0.669,0.351,0.318,31.0,1.04,251.2,0.89
663837,Matt Vierling,batter,0.668,0.668,0.0,27.0,1.29,979.0,2.83
694363,Jared Shuster,pitcher,0.663,1.055,-0.392,25.0,-0.17,52.2,0.95
660825,Eduard Bazardo,pitcher,0.661,0.161,0.5,28.0,0.59,35.1,-0.02
663989,Nick Vespi,pitcher,0.657,0.159,0.498,28.0,0.3,40.3,0.21
676680,Tom Cosgrove,pitcher,0.657,1.157,-0.5,28.0,1.51,51.1,-0.88
600917,José Leclerc,pitcher,0.645,0.995,-0.349,30.0,2.17,117.4,-0.16
656638,Alex Lange,pitcher,0.644,0.644,0.0,28.0,1.81,164.3,-0.6
674003,Cody Bradford,pitcher,0.643,0.643,0.0,26.0,-0.05,63.2,0.87
650960,Daniel Duarte,pitcher,0.641,0.242,0.399,27.0,0.52,33.4,0.11
669622,Anthony Bender,pitcher,0.636,0.636,0.0,29.0,1.69,80.2,0.67
693049,Oscar Colás,batter,0.635,0.635,0.0,25.0,-1.46,263.0,0.05
477132,Clayton Kershaw,pitcher,0.634,0.634,0.0,36.0,9.56,384.3,-0.28
668800,Andrew Knizner,batter,0.633,0.633,0.0,29.0,1.41,719.0,-0.84
666023,Freddy Fermin,batter,0.629,0.629,0.0,29.0,1.47,242.0,3.13
596295,Austin Gomber,pitcher,0.627,0.627,0.0,30.0,1.69,378.3,2.43
621345,A. J. Minter,pitcher,0.627,0.956,-0.329,30.0,2.89,203.3,1.1
621051,Steven Wilson,pitcher,0.624,0.624,0.0,29.0,1.36,109.2,-0.64
640462,A. J. Puk,pitcher,0.624,0.624,0.0,29.0,1.76,136.4,1.22
656716,Zach McKinstry,batter,0.623,0.623,0.0,29.0,0.99,875.0,0.77
667670,Brent Rooker,batter,0.621,0.621,0.0,29.0,0.9,775.0,5.55
666211,Taylor Trammell,batter,0.618,0.618,0.0,26.0,-0.24,351.0,-0.24
667452,Corey Julks,batter,0.615,0.615,0.0,28.0,0.31,323.0,-1.14
595281,Kevin Kiermaier,batter,0.615,0.924,-0.31,34.0,8.31,1041.0,0.91
641401,Connor Brogdon,pitcher,0.615,0.615,0.0,29.0,2.17,138.4,-0.74
663616,Trevor Larnach,batter,0.614,0.614,0.0,27.0,1.8,693.0,1.29
656458,Lucas Gilbreath,pitcher,0.61,0.61,0.0,28.0,1.46,85.2,-0.4
621016,José Cuas,pitcher,0.61,0.61,0.0,30.0,1.23,102.3,-0.54
640470,Adbert Alzolay,pitcher,0.603,0.891,-0.287,29.0,2.68,202.3,-0.62
665923,Esteury Ruiz,batter,0.602,1.0,-0.398,25.0,-0.87,533.0,-0.13
622663,Luis Severino,pitcher,0.601,0.101,0.5,30.0,0.49,209.2,1.66
663941,Tristan Beck,pitcher,0.598,1.006,-0.408,28.0,1.07,85.0,0.51
676694,Jake Meyers,batter,0.598,0.999,-0.402,28.0,3.22,674.0,1.53
656234,Jake Bird,pitcher,0.597,0.597,0.0,28.0,1.1,136.3,0.39
622554,Seranthony Domínguez,pitcher,0.596,0.596,0.0,29.0,1.83,117.3,0.18
681146,Jonah Bride,batter,0.595,0.095,0.5,28.0,-0.42,293.0,0.89
640448,Kyle Finnegan,pitcher,0.592,0.092,0.5,32.0,1.38,201.3,1.03
680704,Nick Sandlin,pitcher,0.589,0.589,0.0,27.0,1.85,137.4,-0.07
642136,Matt Thaiss,batter,0.584,0.268,0.316,29.0,0.24,396.0,0.55
641703,Brent Honeywell,pitcher,0.581,0.081,0.5,29.0,-0.14,56.2,0.6
607644,John Means,pitcher,0.576,1.076,-0.5,31.0,4.38,177.4,0.77
605170,Víctor Caratini,batter,0.574,0.574,0.0,30.0,1.19,896.0,1.27
663662,Daz Cameron,batter,0.573,0.146,0.427,27.0,-0.27,185.0,-0.48
641584,Jake Fraley,batter,0.573,0.884,-0.311,29.0,2.72,892.0,0.3
642086,Dominic Smith,batter,0.565,0.307,0.259,29.0,-0.22,1231.0,0.02
593974,Wandy Peralta,pitcher,0.565,0.565,0.0,32.0,3.37,170.0,0.37
656457,Tyler Gilbert,pitcher,0.564,0.224,0.34,30.0,0.9,91.2,0.12
663485,Cole Sands,pitcher,0.563,0.563,0.0,26.0,-0.14,51.4,1.28
678061,Ray Kerr,pitcher,0.553,0.053,0.5,29.0,-0.1,32.0,-0.12
660636,Diego Castillo,batter,0.551,0.551,0.0,26.0,-0.71,284.0,0.2
641856,Billy McKinney,batter,0.55,0.05,0.5,29.0,-0.79,505.0,-0.04
528748,Humberto Castellanos,pitcher,0.545,0.545,0.0,26.0,-0.13,89.3,-0.1
668709,JJ Bleday,batter,0.544,0.544,0.0,26.0,-0.78,541.0,2.13
666160,Mickey Moniak,batter,0.54,1.04,-0.5,26.0,0.93,472.0,-0.13
670970,Adrián Morejón,pitcher,0.537,1.037,-0.5,25.0,-0.07,48.2,1.3
666165,Blake Sabol,batter,0.537,1.037,-0.5,26.0,0.15,344.0,0.25
624503,Nick Gordon,batter,0.535,0.535,0.0,28.0,1.4,752.0,-1.56
592094,Jason Adam,pitcher,0.534,0.534,0.0,32.0,3.32,129.4,2.59
657376,Clarke Schmidt,pitcher,0.533,0.533,0.0,28.0,1.24,225.1,1.91
656427,Jack Flaherty,pitcher,0.533,0.533,0.0,28.0,1.47,260.2,3.31
547179,Michael Lorenzen,pitcher,0.526,0.526,0.0,32.0,2.62,281.4,2.46
622088,Tejay Antone,pitcher,0.521,0.521,0.0,30.0,2.27,38.4,0.02
621028,Kevin Newman,batter,0.52,0.52,0.0,30.0,1.31,1116.0,2.2
594902,Ben Lively,pitcher,0.516,0.016,0.5,32.0,0.42,88.2,1.42
641302,Tyler Alexander,pitcher,0.516,0.516,0.0,29.0,1.92,251.1,0.36
657053,Touki Toussaint,pitcher,0.505,0.505,0.0,28.0,1.31,162.1,-0.33
670042,Luke Raley,batter,0.502,0.958,-0.456,29.0,2.47,551.0,3.15
669450,Cooper Hummel,batter,0.502,0.002,0.5,29.0,-0.85,227.0,-0.13
608678,Dominic Leone,pitcher,0.499,0.166,0.334,32.0,2.48,158.2,-0.66
669087,Sam Huff,batter,0.499,0.768,-0.269,26.0,0.54,177.0,-0.02
657097,Jacob Webb,pitcher,0.499,0.499,0.0,30.0,0.78,91.2,0.99
664139,Ian Gibaut,pitcher,0.498,0.818,-0.32,30.0,2.29,117.4,0.01
656529,Sam Hentges,pitcher,0.498,0.498,0.0,27.0,1.0,188.4,0.34
643565,Mike Tauchman,batter,0.494,0.494,0.0,33.0,2.76,592.0,0.61
640451,Hunter Harvey,pitcher,0.493,0.993,-0.5,29.0,3.06,107.5,-0.04
656448,Stone Garrett,batter,0.482,0.982,-0.5,28.0,2.35,355.0,0.27
670955,Edwin Uceta,pitcher,0.479,0.479,0.0,26.0,-0.59,40.1,1.88
669854,Ronel Blanco,pitcher,0.473,0.138,0.335,30.0,0.08,58.1,4.67
630023,Yonny Chirinos,pitcher,0.472,0.112,0.36,30.0,0.1,92.0,-0.19
669169,Jonathan Heasley,pitcher,0.47,-0.02,0.49,27.0,-0.28,133.2,-0.62
666205,Kyle Muller,pitcher,0.463,0.163,0.3,26.0,-1.13,125.3,0.41
542303,Marcell Ozuna,batter,0.458,0.18,0.278,33.0,2.44,1330.0,4.33
656731,Tylor Megill,pitcher,0.458,0.458,0.0,28.0,1.23,262.4,0.47
663743,Nick Fortes,batter,0.448,0.448,0.0,27.0,1.12,599.0,0.22
622098,Drew Smith,pitcher,0.447,0.447,0.0,30.0,1.53,144.2,0.19
666150,Dominic Fletcher,batter,0.442,0.942,-0.5,26.0,0.72,102.0,-0.37
641712,Dakota Hudson,pitcher,0.44,0.44,0.0,29.0,1.12,228.5,-0.78
664761,Alec Bohm,batter,0.436,0.436,0.0,27.0,0.14,1777.0,2.76
676632,Bligh Madris,batter,0.436,-0.064,0.5,28.0,-1.29,153.0,0.21
656413,Stuart Fairchild,batter,0.431,0.431,0.0,28.0,1.11,382.0,1.0
622268,Donovan Walton,batter,0.428,0.154,0.274,30.0,-0.05,147.0,-0.03
671345,Jason Foley,pitcher,0.428,0.928,-0.5,28.0,2.64,139.2,0.86
676130,José Buttó,pitcher,0.424,0.783,-0.359,26.0,0.5,46.0,2.22
664076,Garrett Cleavinger,pitcher,0.423,0.164,0.259,30.0,0.43,55.1,0.83
642528,Jonathan Loáisiga,pitcher,0.42,0.732,-0.312,29.0,3.17,145.5,0.34
681584,David Villar,batter,0.419,0.419,0.0,27.0,0.88,321.0,0.02
623474,Jimmy Herget,pitcher,0.418,0.732,-0.313,30.0,2.4,116.2,0.05
607259,Nick Martínez,pitcher,0.418,0.418,0.0,33.0,2.88,227.2,3.98
542194,Christian Bethancourt,batter,0.415,0.415,0.0,32.0,1.76,670.0,0.35
571657,Kyle Farmer,batter,0.414,0.414,0.0,33.0,4.06,1485.0,-0.32
657136,Connor Wong,batter,0.411,0.829,-0.418,28.0,2.38,473.0,1.76
594580,Sam Moll,pitcher,0.41,0.41,0.0,32.0,2.72,115.3,0.83
656794,Sean Newcomb,pitcher,0.41,-0.09,0.5,31.0,-0.8,74.3,-0.07
660644,Vidal Bruján,batter,0.406,0.406,0.0,26.0,-1.63,274.0,0.62
643377,Griffin Jax,pitcher,0.397,0.397,0.0,29.0,0.6,223.1,2.84
624585,Jorge Soler,batter,0.397,0.397,0.0,32.0,1.93,1534.0,1.09
664208,Phil Maton,pitcher,0.392,0.392,0.0,31.0,0.77,216.2,0.9
643393,Tony Kemp,batter,0.391,0.391,0.0,32.0,3.43,1374.0,-0.15
592791,Jameson Taillon,pitcher,0.391,0.391,0.0,32.0,3.22,479.4,2.27
670102,Bowden Francis,pitcher,0.386,0.386,0.0,28.0,0.96,36.3,1.63
621381,Matt Strahm,pitcher,0.384,0.384,0.0,32.0,2.28,143.4,2.6
681867,Cooper Criswell,pitcher,0.383,-0.041,0.425,27.0,-0.47,37.2,0.55
592866,Trevor Williams,pitcher,0.371,0.008,0.362,32.0,1.47,324.3,2.47
669276,Dylan Lee,pitcher,0.368,0.368,0.0,29.0,1.22,81.3,1.3
676760,Ron Marinaccio,pitcher,0.365,0.671,-0.306,28.0,1.59,91.1,0.15
681807,David Fry,batter,0.359,0.359,0.0,28.0,0.36,113.0,1.36
676395,Robert Garcia,pitcher,0.355,0.355,0.0,28.0,0.4,32.0,-0.12
579328,Yusei Kikuchi,pitcher,0.355,-0.145,0.5,33.0,2.41,426.3,1.59
663773,Bryan Hoeing,pitcher,0.353,-0.047,0.4,27.0,-0.53,82.4,1.55
663562,Noah Davis,pitcher,0.348,-0.152,0.5,27.0,-0.78,31.0,-0.18
667463,John King,pitcher,0.346,0.346,0.0,29.0,0.82,134.2,0.75
620443,Luis Torrens,batter,0.343,0.343,0.0,28.0,0.98,574.0,0.7
642028,Josh Rogers,pitcher,0.34,0.34,0.0,29.0,0.85,61.3,-0.06
676684,Will Vest,pitcher,0.333,0.333,0.0,29.0,0.5,146.1,1.56
664875,Justin Lawrence,pitcher,0.333,0.333,0.0,29.0,0.42,133.4,-1.62
663368,Blake Perkins,batter,0.331,0.779,-0.448,27.0,1.13,168.0,1.91
656811,Ryan O'Hearn,batter,0.328,0.328,0.0,30.0,-0.12,772.0,1.75
682073,David Hensley,batter,0.326,0.057,0.269,28.0,-0.41,137.0,-0.35
592669,Hunter Renfroe,batter,0.325,0.791,-0.466,32.0,4.35,1685.0,0.14
592626,Joc Pederson,batter,0.322,0.322,0.0,32.0,1.88,1387.0,2.82
622694,Elieser Hernández,pitcher,0.321,-0.179,0.5,29.0,-0.63,113.3,-0.26
605288,Adrian Houser,pitcher,0.318,0.628,-0.31,31.0,1.97,358.4,-0.93
641432,Willie Calhoun,batter,0.314,0.01,0.304,29.0,-0.96,495.0,-0.21
641343,Jake Bauers,batter,0.311,-0.157,0.468,28.0,-1.28,587.0,-0.32
658668,Edward Olivares,batter,0.31,0.31,0.0,28.0,0.29,670.0,-0.67
665120,Jared Walsh,batter,0.303,0.303,0.0,30.0,1.12,1155.0,-0.12
642201,Eli White,batter,0.298,0.298,0.0,30.0,0.81,354.0,0.27
621114,Ryan Burr,pitcher,0.298,0.298,0.0,30.0,0.97,45.2,0.04
605244,Aramis Garcia,batter,0.296,-0.027,0.324,31.0,-1.18,209.0,-0.05
663855,Jordan Hicks,pitcher,0.292,0.292,0.0,27.0,0.51,139.2,0.98
686747,Joe La Sorsa,pitcher,0.285,0.785,-0.5,26.0,0.27,32.2,0.08
669459,Kyle Nelson,pitcher,0.285,0.285,0.0,27.0,0.7,107.2,0.07
622065,Alex Young,pitcher,0.283,0.283,0.0,30.0,0.26,131.4,0.28
669395,Dylan Coleman,pitcher,0.28,0.28,0.0,27.0,1.07,92.2,0.03
612434,Miguel Castro,pitcher,0.278,0.278,0.0,29.0,0.72,171.3,-0.12
670156,Miles Mastrobuoni,batter,0.278,0.278,0.0,28.0,0.44,166.0,-0.19
622766,Miguel Díaz,pitcher,0.278,0.278,0.0,29.0,0.99,59.2,0.03
664192,Joey Lucchesi,pitcher,0.268,0.623,-0.354,31.0,1.19,84.3,0.03
663765,Jake Woodford,pitcher,0.266,0.266,0.0,27.0,0.83,162.5,-1.29
571927,Steven Matz,pitcher,0.253,0.253,0.0,33.0,3.94,303.2,-0.19
656222,Jalen Beeks,pitcher,0.248,0.248,0.0,30.0,0.57,103.1,0.11
663567,Peter Lambert,pitcher,0.245,0.245,0.0,27.0,0.16,92.3,-0.42
596133,Luke Weaver,pitcher,0.245,-0.082,0.327,30.0,-0.22,223.6,1.81
689266,Dylan Dodd,pitcher,0.244,0.244,0.0,26.0,-0.71,34.1,-0.06
663698,Joey Bart,batter,0.241,0.241,0.0,27.0,0.4,392.0,2.19
650895,Diego Castillo,pitcher,0.239,0.239,0.0,30.0,0.95,122.3,0.21
663574,Tony Santillan,pitcher,0.239,0.239,0.0,27.0,1.16,65.4,0.72
592178,Kris Bryant,batter,0.239,0.239,0.0,32.0,2.96,1120.0,-0.79
547001,Cody Poteet,pitcher,0.237,0.237,0.0,29.0,0.4,58.2,0.83
680911,Owen Miller,batter,0.236,0.236,0.0,27.0,-0.35,999.0,-0.46
663992,Richard Lovelady,pitcher,0.23,0.23,0.0,28.0,0.58,43.3,0.18
650907,René Pinto,batter,0.229,0.229,0.0,27.0,0.18,193.0,-0.13
640492,José Azocar,batter,0.227,0.227,0.0,28.0,-0.01,318.0,-0.35
657061,Cole Tucker,batter,0.227,-0.068,0.295,27.0,-1.69,204.0,-0.53
664776,Jake Cousins,pitcher,0.226,0.226,0.0,29.0,1.01,53.2,0.71
542932,Jon Berti,batter,0.225,0.225,0.0,34.0,5.18,1105.0,0.65
592426,Luke Jackson,pitcher,0.224,0.496,-0.272,32.0,2.8,105.2,-0.33
592779,Brock Stewart,pitcher,0.223,0.492,-0.27,32.0,1.62,30.2,-0.07
621550,Patrick Wisdom,batter,0.223,0.492,-0.269,32.0,3.19,1211.0,-0.4
608371,Lucas Sims,pitcher,0.222,0.722,-0.5,30.0,2.17,114.2,0.5
680776,Jarren Duran,batter,0.22,0.72,-0.5,27.0,1.35,697.0,8.99
606149,Giovanny Gallegos,pitcher,0.219,0.219,0.0,32.0,2.43,197.2,-0.33
645302,Víctor Robles,batter,0.215,0.641,-0.426,27.0,1.64,902.0,3.1
595345,Steven Okert,pitcher,0.213,0.213,0.0,32.0,2.35,146.3,-0.22
663436,Davis Martin,pitcher,0.213,0.213,0.0,27.0,0.01,63.1,0.9
641745,Brad Keller,pitcher,0.211,0.211,0.0,28.0,0.2,317.5,-0.29
607179,Jordan Weems,pitcher,0.206,0.206,0.0,31.0,0.21,98.6,-1.03
642048,Tayler Saucedo,pitcher,0.205,0.205,0.0,31.0,0.42,74.6,0.38
663423,Trent Thornton,pitcher,0.205,0.205,0.0,30.0,0.28,126.1,0.31
669270,Joel Kuhnel,pitcher,0.202,-0.066,0.268,29.0,-0.53,71.0,0.12
668941,JoJo Romero,pitcher,0.201,0.201,0.0,27.0,0.35,61.3,0.83
664059,Sam Haggerty,batter,0.2,0.627,-0.428,30.0,2.19,403.0,-0.27
658648,Pedro Avila,pitcher,0.198,0.198,0.0,27.0,0.47,58.1,0.43
641645,Luis Guillorme,batter,0.197,0.617,-0.42,29.0,1.97,612.0,0.23
657508,Mike Baumann,pitcher,0.197,0.197,0.0,28.0,0.18,108.3,-0.64
640455,Sean Manaea,pitcher,0.193,0.193,0.0,32.0,2.68,455.4,2.92
670059,Colin Holderman,pitcher,0.189,0.492,-0.304,28.0,0.99,84.1,0.68
670990,Yohan Ramírez,pitcher,0.187,0.187,0.0,29.0,0.5,102.4,-0.99
670097,Zack Short,batter,0.186,0.186,0.0,29.0,-0.33,450.0,-0.1
656412,Alex Faedo,pitcher,0.184,0.184,0.0,28.0,0.08,117.4,0.65
641598,Mitch Garver,batter,0.181,0.432,-0.251,33.0,4.72,862.0,-0.17
605513,Spencer Turnbull,pitcher,0.178,0.178,0.0,31.0,0.69,81.0,1.33
660766,Juan Yepez,batter,0.178,0.589,-0.411,26.0,-0.4,344.0,0.57
669212,Eli Morgan,pitcher,0.178,0.178,0.0,28.0,0.4,226.2,1.08
661527,Seth Martinez,pitcher,0.177,0.177,0.0,29.0,0.42,84.2,0.48
666214,Joey Wentz,pitcher,0.176,-0.092,0.267,26.0,-1.42,137.4,0.12
656232,Brandon Bielak,pitcher,0.175,0.175,0.0,28.0,0.16,142.1,0.07
665625,Elvis Peguero,pitcher,0.175,0.175,0.0,27.0,0.05,82.2,0.4
681806,Andrew Wantz,pitcher,0.165,0.44,-0.274,28.0,1.27,116.3,-0.02
622250,Josh Sborz,pitcher,0.164,-0.153,0.317,30.0,-0.63,145.2,-0.01
595978,Austin Hedges,batter,0.163,-0.182,0.345,31.0,-1.4,881.0,-0.61
641360,Phil Bickford,pitcher,0.162,0.162,0.0,28.0,0.6,185.2,-0.25
642133,Rowdy Tellez,batter,0.16,0.16,0.0,29.0,-0.28,1285.0,-0.28
683021,Michael Stefanic,batter,0.159,0.159,0.0,28.0,0.07,140.0,-0.2
641729,Joe Jiménez,pitcher,0.159,0.418,-0.259,29.0,0.86,158.4,1.77
609280,Miguel Andújar,batter,0.159,0.159,0.0,29.0,-0.24,392.0,0.35
664123,Scott Effross,pitcher,0.156,0.656,-0.5,30.0,1.45,70.4,-0.02
647315,Zach Pop,pitcher,0.154,0.154,0.0,27.0,0.42,106.5,-1.3
665019,Kody Clemens,batter,0.152,0.152,0.0,28.0,-0.27,275.0,0.28
650893,Génesis Cabrera,pitcher,0.15,0.15,0.0,27.0,0.23,170.3,-0.05
595928,John Curtiss,pitcher,0.149,0.149,0.0,31.0,0.18,63.3,-0.23
683232,Nick Mears,pitcher,0.148,0.148,0.0,27.0,0.37,44.2,-0.38
656180,Riley Adams,batter,0.147,0.533,-0.387,28.0,1.59,433.0,0.16
608334,Carson Fulmer,pitcher,0.145,0.145,0.0,30.0,0.16,35.2,0.76
670036,Matt Festa,pitcher,0.143,0.143,0.0,31.0,0.15,66.1,-0.86
656537,Derek Hill,batter,0.14,0.14,0.0,28.0,-0.02,292.0,0.08
642216,Allan Winans,pitcher,0.138,0.138,0.0,28.0,0.0,32.1,-0.6
663546,Sean Hjelle,pitcher,0.138,-0.26,0.399,27.0,-1.06,54.0,0.63
681810,Austin Warren,pitcher,0.138,0.138,0.0,28.0,0.74,37.3,0.25
622503,Nabil Crismatt,pitcher,0.138,0.138,0.0,29.0,0.41,161.2,0.09
621512,Tomás Nido,batter,0.136,0.136,0.0,30.0,-0.02,544.0,-0.4
701643,Grant Hartwig,pitcher,0.135,0.439,-0.304,26.0,-0.36,35.1,-0.12
621035,Chris Taylor,batter,0.134,0.486,-0.352,33.0,4.68,1477.0,-0.18
657649,Jared Koenig,pitcher,0.111,0.111,0.0,30.0,-0.11,39.1,1.46
518934,DJ LeMahieu,batter,0.102,0.102,0.0,35.0,6.51,1782.0,-1.52
672335,Cionel Pérez,pitcher,0.101,0.594,-0.493,28.0,1.84,136.2,-0.07
669352,Bubba Thompson,batter,0.098,0.598,-0.5,26.0,-0.37,241.0,-0.26
643511,Tyler Rogers,pitcher,0.097,0.478,-0.38,33.0,4.98,233.3,1.5
641582,Matt Foster,pitcher,0.087,0.087,0.0,29.0,-0.2,84.0,0.26
656577,Alex Jackson,batter,0.085,0.085,0.0,28.0,-0.58,163.0,-0.44
641943,Joshua Palacios,batter,0.082,0.082,0.0,28.0,-0.49,355.0,-0.05
675921,Spencer Howard,pitcher,0.081,-0.419,0.5,27.0,-2.38,89.5,-0.58
641779,Charles Leblanc,batter,0.081,0.581,-0.5,28.0,0.66,169.0,0.14
676596,Josh Fleming,pitcher,0.08,-0.42,0.5,28.0,-1.96,191.3,0.0
677865,Justin Bruihl,pitcher,0.079,0.079,0.0,27.0,0.16,71.4,-0.28
572138,Jon Singleton,batter,0.078,-0.422,0.5,32.0,-0.51,107.0,0.16
661531,Brian Serven,batter,0.076,0.076,0.0,29.0,-0.46,228.0,0.14
681911,Alex Vesia,pitcher,0.074,0.574,-0.5,28.0,1.97,152.3,1.77
545341,Randal Grichuk,batter,0.074,0.493,-0.418,32.0,2.47,1554.0,2.16
641726,Daulton Jefferies,pitcher,0.074,0.074,0.0,28.0,-0.04,54.1,-0.7
622075,Yency Almonte,pitcher,0.072,0.072,0.0,30.0,-0.18,132.4,0.08
621383,Tanner Banks,pitcher,0.071,0.071,0.0,32.0,1.12,114.0,0.12
657571,Caleb Ferguson,pitcher,0.07,0.374,-0.304,27.0,0.76,96.4,-0.47
595909,Jake Cave,batter,0.069,0.069,0.0,31.0,-0.78,561.0,-0.75
656976,Pavin Smith,batter,0.066,0.066,0.0,28.0,-0.5,1061.0,0.61
659275,Dinelson Lamet,pitcher,0.065,-0.435,0.5,31.0,-1.59,106.3,0.0
621311,David Dahl,batter,0.062,0.062,0.0,30.0,-0.8,229.0,0.29
660896,Jorge Alcalá,pitcher,0.062,0.062,0.0,28.0,0.11,78.4,1.39
669711,Greg Weissert,pitcher,0.06,0.06,0.0,29.0,-0.1,31.1,0.51
660853,Enyel De Los Santos,pitcher,0.057,0.557,-0.5,28.0,1.23,156.5,0.12
646242,Jhonathan Díaz,pitcher,0.054,0.054,0.0,27.0,0.18,35.1,-0.13
666915,Bobby Dalbec,batter,0.051,0.051,0.0,29.0,-0.6,871.0,-0.71
666204,Dany Jiménez,pitcher,0.049,0.383,-0.333,30.0,0.87,57.2,-0.34
642546,Jonathan Hernández,pitcher,0.048,0.048,0.0,27.0,-0.05,61.3,-0.5
553882,Omar Narváez,batter,0.048,0.048,0.0,32.0,1.7,895.0,-0.93
665155,Nick Maton,batter,0.041,0.041,0.0,27.0,-0.38,510.0,-0.12
571745,Mitch Haniger,batter,0.041,0.041,0.0,33.0,3.81,1191.0,-0.23
672578,Carlos Hernández,pitcher,0.036,0.036,0.0,27.0,0.28,211.2,0.17
687799,Cade Marlowe,batter,0.036,0.536,-0.5,27.0,1.06,100.0,0.03
624647,Victor González,pitcher,0.03,0.325,-0.295,28.0,0.72,68.3,0.05
663853,Romy Gonzalez,batter,0.026,0.026,0.0,27.0,-0.72,239.0,0.99
656887,Sean Reid-Foley,pitcher,0.025,0.025,0.0,28.0,-0.3,37.4,0.2
607481,Aaron Bummer,pitcher,0.021,0.021,0.0,30.0,0.14,143.5,0.56
516782,Starling Marte,batter,0.02,0.02,0.0,35.0,7.85,1385.0,0.63
676083,Janson Junk,pitcher,0.019,0.019,0.0,28.0,-0.18,31.3,-0.1
621458,Edwin Ríos,batter,0.016,0.016,0.0,30.0,-0.95,186.0,-0.11
657514,Brennan Bernardino,pitcher,0.016,0.016,0.0,32.0,1.12,52.3,0.34
664948,Anthony Misiewicz,pitcher,0.014,0.014,0.0,29.0,-0.12,94.2,0.05
641329,Bryan Baker,pitcher,0.013,0.513,-0.5,29.0,1.53,115.3,-0.09
641658,Garrett Hampson,batter,0.011,0.511,-0.5,29.0,0.98,973.0,0.45
663372,Ryan Feltner,pitcher,0.01,0.01,0.0,27.0,-0.37,146.3,1.33
663878,Nate Pearson,pitcher,0.01,0.01,0.0,27.0,-0.2,57.2,-0.11
656657,Zach Logue,pitcher,0.007,-0.321,0.328,28.0,-1.33,68.0,-0.15
621563,Joey Wendle,batter,0.006,0.006,0.0,34.0,5.78,1194.0,-0.12
669674,Sam Long,pitcher,0.003,0.003,0.0,28.0,-0.37,127.3,0.64
595881,Tyler Beede,pitcher,0.0,0.0,0.0,31.0,-0.34,62.1,-0.72
670950,Trevor Richards,pitcher,-0.003,-0.003,0.0,31.0,-0.06,201.3,-0.3
592192,Mark Canha,batter,-0.005,0.308,-0.312,35.0,7.34,1695.0,0.45
607455,Anthony Banda,pitcher,-0.009,-0.009,0.0,30.0,-0.32,66.4,0.65
663527,Tyler Nevin,batter,-0.009,-0.009,0.0,27.0,-0.84,313.0,-0.22
519203,Anthony Rizzo,batter,-0.01,-0.01,0.0,34.0,4.78,1586.0,0.24
664874,Seby Zavala,batter,-0.013,0.313,-0.326,30.0,0.52,502.0,-0.3
681982,Grant Anderson,pitcher,-0.021,-0.021,0.0,27.0,-0.29,35.2,-1.12
655889,Manuel Rodríguez,pitcher,-0.022,-0.022,0.0,27.0,-0.62,30.4,1.1
680700,Richie Palacios,batter,-0.035,0.293,-0.329,27.0,0.36,225.0,1.8
663630,Ryan McKenna,batter,-0.035,0.373,-0.408,27.0,0.66,508.0,0.1
608841,Joey Meneses,batter,-0.042,0.458,-0.5,32.0,1.66,897.0,-0.57
642397,Gregory Soto,pitcher,-0.048,0.409,-0.456,29.0,1.47,186.4,0.28
500743,Miguel Rojas,batter,-0.055,-0.055,0.0,35.0,6.4,1475.0,3.35
641771,Chad Kuhl,pitcher,-0.056,-0.387,0.33,31.0,-1.26,255.2,0.18
623520,David Bote,batter,-0.056,0.444,-0.5,31.0,0.32,454.0,0.17
543877,Christian Vázquez,batter,-0.057,-0.057,0.0,33.0,2.92,1332.0,-0.22
666818,Luis Frías,pitcher,-0.063,0.437,-0.5,26.0,-0.65,57.3,-0.78
675627,Michael Grove,pitcher,-0.068,-0.415,0.347,27.0,-1.32,100.1,-0.57
592773,Ryne Stanek,pitcher,-0.071,0.429,-0.5,32.0,3.0,190.5,-0.58
669374,Keston Hiura,batter,-0.077,0.37,-0.446,27.0,-0.05,463.0,-0.58
680118,Dairon Blanco,batter,-0.077,0.423,-0.5,31.0,1.28,145.0,0.1
669211,Keegan Akin,pitcher,-0.078,-0.078,0.0,29.0,-0.48,199.4,1.16
680739,Josh Winder,pitcher,-0.079,0.229,-0.307,27.0,0.28,101.2,0.12
656464,Kevin Ginkel,pitcher,-0.08,0.42,-0.5,30.0,0.75,134.2,0.84
676092,Collin Snider,pitcher,-0.085,-0.085,0.0,28.0,-0.61,54.2,0.96
656248,Sean Bouchard,batter,-0.09,0.41,-0.5,28.0,1.63,140.0,-0.59
624512,Reese McGuire,batter,-0.102,0.398,-0.5,29.0,0.91,697.0,0.17
663531,Logan Allen,pitcher,-0.105,-0.105,0.0,27.0,-0.81,57.3,-0.13
623451,Jackson Stephens,pitcher,-0.106,0.18,-0.286,30.0,0.23,67.2,0.06
621466,DJ Stewart,batter,-0.116,0.23,-0.347,30.0,0.01,506.0,-0.78
